FACS/FAN I.D.,Sample ID,Sample Recovered,Date Collected,Time (GMT),Latitude (deg. N),Longitude (deg. E),Sample Type,Lab ID,Wt. percent in -2.00 phi bin,Wt. percent in -1.00 phi bin,Wt. percent in -0.75 phi bin,Wt. percent in -0.50 phi bin,Wt. percent in -0.25 phi bin,Wt. percent in 0.00 phi bin,Wt. percent in 0.25 phi bin,Wt. percent in 0.50 phi bin,Wt. percent in 0.75 phi bin,Wt. percent in 1.00 phi bin,Wt. percent in 1.25 phi bin,Wt. percent in 1.50 phi bin,Wt. percent in 1.75 phi bin,Wt. percent in 2.00 phi bin,Wt. percent in 2.25 phi bin,Wt. percent in 2.50 phi bin,Wt. percent in 2.75 phi bin,Wt. percent in 3.00 phi bin,Wt. percent in 3.25 phi bin,Wt. percent in 3.50 phi bin,Wt. percent in 3.75 phi bin,Wt. percent in 4.00 phi bin,Wt. percent in 4.25 phi bin,Wt. percent in 4.50 phi bin,Wt. percent in 4.75 phi bin,Wt. percent in 5.00 phi bin,Wt. percent in 5.25 phi bin,Wt. percent in 5.50 phi bin,Wt. percent in 5.75 phi bin,Wt. percent in 6.00 phi bin,Wt. percent in 6.25 phi bin,Wt. percent in 6.50 phi bin,Wt. percent in 6.75 phi bin,Wt. percent in 7.00 phi bin,Wt. percent in 7.25 phi bin,Wt. percent in 7.50 phi bin,Wt. percent in 7.75 phi bin,Wt. percent in 8.00 phi bin,Wt. percent in 8.25 phi bin,Wt. percent in 8.50 phi bin,Wt. percent in 8.75 phi bin,Wt. percent in 9.00 phi bin,Wt. percent in 9.25 phi bin,Wt. percent in 9.50 phi bin,Wt. percent in 9.75 phi bin,Wt. percent in 10.00 phi bin,Wt. percent in 10.25 phi bin,Wt. percent in 10.50 phi bin,Wt. percent in 10.75 phi bin,Wt. percent in 11.00 phi bin,Wt. percent in 11.25 phi bin,Wt. percent in 11.50 phi bin,Wt. percent in 12.00 phi bin,Wt. percent in 13.00 phi bin,Percent Gravel,Percent Sand,Percent Silt,Percent Clay,Percent Mud,D5 Phi, D10 Phi, D16 Phi, D25 Phi, D50 Phi, D75 Phi, D84 Phi, D90 Phi, D95 Phi, F-W Median, F-W Mean, F-W Sorting, F-W Skewness, F-W Kurtosis, Inman Median, Inman Mean, Inman Sorting, Inman Skew 16-84, Inman Skew 05-95, Inman Kurtosis,Moment 1 Mean,Moment 2 Variance,Moment 3 Skewness,Moment 4 Kurtosis,
2015-648-FA,T17_4,yes,7/28/2015,22:10:50,48.143571,-123.531288,Grab, 15-648FA_70,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,-3.9,-3.8,-3.68,-3.5,-3,-2.5,-2.32,-2.2,-2.1,-3,-3,0.61,0,0.74,-3,-3,0.68,0,0,0.32,-2.13,0,0,0,
2015-648-FA,4SP1,yes,7/24/2015,N.A.,48.15257,-123.55704,Diver, 15-648FA-DEN_01,0,0,0,0,0,0.02,0.33,1.19,2.82,5.82,9.93,14.24,16.68,15.93,12.09,7.24,3.41,1.56,0.87,0.59,0.39,0.25,0.16,0.14,0.16,0.19,0.2,0.2,0.22,0.26,0.33,0.38,0.42,0.43,0.43,0.41,0.37,0.34,0.3,0.26,0.23,0.21,0.19,0.17,0.16,0.13,0.12,0.09,0.07,0.05,0.03,0.01,0,0,0,93.35,4.63,2.02,6.65,0.79,1,1.17,1.35,1.74,2.17,2.42,2.8,6.1,1.74,1.77,1.12,0.37,2.66,1.74,1.79,0.63,0.09,2.73,3.24,2.06,2.39,3.12,13.55, 
2015-648-FA,A1,yes,7/23/2015,N.A.,48.138708,-123.585867,Diver, 15-648FA-DEN_02,0,0,0,0,0,0,0,0,0.16,0.7,0.73,0.35,0.35,0.91,2.13,4.69,9.66,15.55,18.8,16.99,11.53,6.03,2.71,1.35,0.87,0.59,0.41,0.3,0.25,0.24,0.26,0.28,0.29,0.3,0.29,0.28,0.26,0.24,0.22,0.2,0.19,0.2,0.2,0.22,0.23,0.23,0.23,0.2,0.17,0.12,0.07,0.01,0,0,0,88.58,8.92,2.5,11.42,2.23,2.5,2.68,2.85,3.2,3.59,3.81,4.13,5.69,3.2,3.23,0.81,0.26,1.93,3.2,3.24,0.56,0.07,1.34,2.07,3.41,1.7,3.04,15.18, 
2015-648-FA,A2,yes,7/26/2016,N.A.,48.141303,-123.587997,Diver, 15-648FA-DEN_03,8.71,9.44,0.03,0.23,0.63,1.15,1.81,2.54,3.21,3.71,3.77,3.43,2.79,2.1,1.58,1.36,1.44,1.69,1.91,2.05,2.14,2.17,2.19,2.34,2.54,2.64,2.56,2.37,2.22,2.14,2.14,2.13,2.09,2,1.86,1.72,1.52,1.36,1.2,1.02,0.9,0.8,0.72,0.66,0.63,0.57,0.54,0.45,0.37,0.25,0.14,0.03,0,0,18.14,39.73,33.84,8.29,42.12,-2.85,-0.62,-0.82,0.54,3.05,5.78,6.84,7.69,8.8,3.05,3.02,3.68,-0.01,0.91,3.05,3.01,3.83,-0.01,-0.02,0.52,3.12,11.52,0.18,2.06, 
2015-648-FA,C1,yes,7/22/2015,N.A.,48.145252,-123.573277,Diver, 15-648FA-DEN_04,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.22,0.81,1.77,3.08,4.28,5.05,5.2,4.79,3.98,3.27,3.09,3.29,3.44,3.38,3.24,3.25,3.45,3.8,4.03,4.11,4.02,3.78,3.5,3.09,2.74,2.38,1.99,1.71,1.49,1.32,1.2,1.12,1,0.96,0.79,0.63,0.43,0.25,0.06,0,0,0,29.2,55.47,15.33,70.8,2.69,2.99,3.29,3.74,5.59,7.23,7.94,8.64,9.55,5.59,5.6,2.2,0.08,0.81,5.59,5.61,2.32,0.01,0.23,0.48,5.68,4.63,0.34,2.24, 
2015-648-FA,C2,yes,8/7/2015,N.A.,48.147841,-123.576297,Diver, 15-648FA-DEN_05,0,0,0,0,0.01,0.05,0.13,0.2,0.29,0.45,0.5,0.42,0.28,0.29,0.65,1.36,2.25,3.05,3.71,4.11,4.08,3.78,3.5,3.55,3.8,3.96,3.89,3.74,3.72,3.86,4.12,4.25,4.22,4.05,3.75,3.43,3,2.65,2.3,1.92,1.66,1.46,1.29,1.18,1.1,0.98,0.93,0.77,0.61,0.42,0.24,0.06,0,0,0,25.61,59.48,14.9,74.39,2.55,3.01,3.4,3.96,5.63,7.18,7.89,8.6,9.52,5.63,5.64,2.18,0.06,0.89,5.63,5.65,2.25,0.01,0.18,0.55,5.68,4.7,0.17,2.54, 
2015-648-FA,D2,yes,8/5/2015,N.A.,48.15233,-123.56863,Diver, 15-648FA-DEN_06,58.49,13.7,2.06,2.21,2.41,2.53,2.5,2.34,2.19,2.09,1.9,1.62,1.29,0.96,0.68,0.49,0.37,0.31,0.27,0.22,0.17,0.13,0.1,0.07,0.06,0.06,0.05,0.04,0.04,0.04,0.04,0.05,0.05,0.05,0.05,0.05,0.04,0.04,0.03,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.01,0.01,0,0,0,0,0,72.19,26.76,0.82,0.23,1.05,-3.83,-3.66,-3.45,-3.15,-2.29,-0.66,0.26,0.94,1.68,-2.29,-1.83,1.76,0.41,0.91,-2.29,-1.6,1.86,0.37,0.66,0.48,-1.17,2.3,2.38,11.57, 
2015-648-FA,E2,yes,7/22/2015,N.A.,48.15653,-123.56164,Diver, 15-648FA-DEN_07,38.27,2.63,1.08,1.49,2.25,3.27,4.41,5.46,6.33,6.61,5.78,4.25,2.82,1.89,1.44,1.31,1.31,1.25,1.12,0.95,0.76,0.55,0.38,0.3,0.27,0.25,0.22,0.2,0.19,0.19,0.2,0.21,0.22,0.22,0.21,0.2,0.18,0.17,0.15,0.13,0.12,0.11,0.11,0.11,0.11,0.09,0.08,0.05,0.04,0.03,0.02,0,0,0,40.9,54.34,3.61,1.15,4.76,-3.74,-3.48,-3.16,-2.69,0.06,1.14,1.69,2.63,3.89,0.06,-0.47,2.37,-0.16,0.82,0.06,-0.74,2.43,-0.33,0,0.57,0.02,5.14,1.37,5.79, 
2015-648-FA,F1-a,yes,7/23/2015,N.A.,48.15293,-123.55045,Diver, 15-648FA-DEN_08,64.26,1.43,0,0.03,0.34,1.06,2.12,3.39,4.71,5.76,5.73,4.57,2.86,1.39,0.58,0.32,0.26,0.2,0.13,0.08,0.05,0.04,0.03,0.02,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.04,0.04,0.04,0.04,0.04,0.03,0.03,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.01,0.01,0,0,0,0,0,0,65.69,33.62,0.51,0.19,0.7,-3.84,-3.69,-3.5,-3.22,-2.44,0.64,1.04,1.31,1.64,-2.44,-1.64,1.97,0.51,0.58,-2.44,-1.23,2.27,0.53,0.59,0.21,-1,2.74,1.44,6.04, 
2015-648-FA,F2,yes,8/20/2015,N.A.,48.15672,-123.55003,Diver, 15-648FA-DEN_09,48.28,5.98,0.87,0.93,0.98,1.04,1.14,1.27,1.46,1.78,2.23,2.81,3.47,4.03,4.32,4.18,3.63,2.83,2.01,1.33,0.86,0.58,0.42,0.32,0.26,0.22,0.19,0.17,0.16,0.16,0.17,0.17,0.18,0.17,0.16,0.16,0.14,0.13,0.12,0.1,0.09,0.08,0.07,0.07,0.06,0.06,0.05,0.04,0.04,0.02,0.01,0,0,0,54.27,41.72,3.18,0.83,4.01,-3.79,-3.59,-3.34,-2.96,-0.63,1.93,2.46,2.89,3.63,-0.63,-0.5,2.57,0.11,0.62,-0.63,-0.44,2.9,0.06,0.19,0.28,-0.1,5.83,1.06,3.93, 
2015-648-FA,F2 duplicate,yes,8/20/2015,N.A.,48.15672,-123.55003,Diver, 15-648FA-DEN_51,47.72,5.62,0.84,0.9,0.93,1,1.09,1.22,1.42,1.75,2.2,2.77,3.38,3.91,4.2,4.13,3.7,3.01,2.25,1.55,1.03,0.68,0.47,0.35,0.29,0.25,0.22,0.2,0.19,0.2,0.21,0.21,0.22,0.21,0.2,0.19,0.17,0.16,0.14,0.12,0.11,0.09,0.09,0.08,0.07,0.07,0.06,0.05,0.04,0.03,0.02,0,0,0,53.34,41.95,3.73,0.97,4.71,-3.79,-3.58,-3.33,-2.95,-0.65,2.02,2.56,3.02,3.89,-0.65,-0.47,2.64,0.14,0.63,-0.65,-0.38,2.95,0.09,0.24,0.3,-0.01,6.23,1.05,3.85, 
2015-648-FA,GP1,yes,8/23/2015,N.A.,48.118525,-123.315716,Diver, 15-648FA-DEN_10,47.72,10.13,1.17,1.25,1.32,1.42,1.57,1.77,2.06,2.48,2.89,3.19,3.22,2.95,2.45,1.89,1.48,1.29,1.23,1.17,1.02,0.79,0.56,0.4,0.33,0.3,0.28,0.25,0.23,0.22,0.22,0.22,0.22,0.21,0.2,0.19,0.18,0.17,0.16,0.14,0.13,0.13,0.12,0.12,0.11,0.1,0.1,0.08,0.07,0.05,0.03,0.01,0,0,57.85,36.61,4.2,1.33,5.53,-3.79,-3.58,-3.33,-2.95,-0.62,1.35,2.09,2.95,4.24,-0.62,-0.62,2.57,0.1,0.76,-0.62,-0.62,2.71,0,0.31,0.48,-0.25,6.05,1.52,5.45, 
2015-648-FA,GP2,yes,8/23/2015,N.A.,48.127811,-123.316792,Diver, 15-648FA-DEN_11,7.57,2.61,0.04,0.27,0.83,1.57,2.34,3.16,4.47,7.02,10.21,12.69,12.95,10.72,7.22,4.19,2.46,1.74,1.3,0.89,0.58,0.41,0.31,0.26,0.24,0.22,0.2,0.18,0.17,0.17,0.18,0.19,0.2,0.2,0.2,0.19,0.18,0.17,0.16,0.15,0.14,0.15,0.15,0.15,0.15,0.13,0.11,0.08,0.07,0.05,0.03,0.01,0,0,10.18,85.05,3.26,1.51,4.77,-2.68,-0.94,0.32,0.84,1.45,1.97,2.27,2.72,3.86,1.45,1.35,1.48,-0.21,2.38,1.45,1.29,0.98,-0.16,-0.88,2.35,1.41,3.27,1.28,8.92, 
2015-648-FA,H1,yes,8/7/2015,N.A.,48.147918,-123.535065,Diver, 15-648FA-DEN_12,66.06,9.84,1.83,1.86,1.92,2,2.05,1.99,1.87,1.7,1.43,1.09,0.8,0.64,0.6,0.61,0.65,0.64,0.55,0.4,0.25,0.15,0.09,0.07,0.06,0.05,0.05,0.04,0.04,0.04,0.05,0.05,0.05,0.05,0.05,0.05,0.04,0.04,0.03,0.03,0.03,0.02,0.02,0.02,0.02,0.02,0.01,0.01,0.01,0.01,0,0,0,0,75.9,23.04,0.82,0.24,1.06,-3.85,-3.7,-3.52,-3.24,-2.49,-0.92,0.06,0.83,1.96,-2.49,-1.98,1.77,0.48,1.03,-2.49,-1.73,1.79,0.42,0.86,0.62,-1.28,2.4,2.58,11.99, 
2015-648-FA,H2,yes,7/24/2015,N.A.,48.150082,-123.532443,Diver, 15-648FA-DEN_13,64.55,5.91,0.2,0.27,0.42,0.61,0.77,0.85,0.94,1.13,1.38,1.77,2.38,3,3.34,3.2,2.59,1.85,1.21,0.77,0.49,0.31,0.21,0.15,0.12,0.11,0.1,0.09,0.08,0.08,0.09,0.1,0.1,0.09,0.09,0.08,0.07,0.07,0.06,0.05,0.05,0.04,0.04,0.04,0.04,0.03,0.03,0.02,0.01,0.01,0.01,0,0,0,70.46,27.49,1.63,0.42,2.05,-3.85,-3.69,-3.5,-3.23,-2.45,0.86,1.99,2.44,2.98,-2.45,-1.32,2.41,0.6,0.68,-2.45,-0.76,2.74,0.62,0.73,0.24,-0.8,4.49,1.56,5.23, 
2015-648-FA,J1,yes,7/25/2015,N.A.,48.136077,-123.479686,Diver, 15-648FA-DEN_14,39.59,7.13,0.01,0.13,0.46,0.91,1.36,1.74,2.17,2.72,2.94,2.88,2.98,3.44,4.1,4.53,4.33,3.43,2.41,1.67,1.23,0.94,0.77,0.7,0.68,0.65,0.59,0.53,0.48,0.44,0.42,0.4,0.37,0.34,0.31,0.28,0.25,0.22,0.19,0.17,0.15,0.14,0.14,0.13,0.13,0.11,0.09,0.07,0.05,0.04,0.02,0,0,0,46.72,44.39,7.45,1.43,8.88,-3.75,-3.5,-3.19,-2.74,0.31,2.39,2.94,3.71,5.48,0.31,0.02,2.93,-0.01,0.74,0.31,-0.13,3.06,-0.14,0.18,0.51,0.47,7.37,0.86,3.33, 
2015-648-FA,K1,yes,8/8/2015,N.A.,48.135929,-123.510494,Diver, 15-648FA-DEN_15,62.42,3.52,0.55,0.64,0.73,0.84,0.99,1.14,1.32,1.57,1.87,2.23,2.59,2.84,2.9,2.73,2.39,1.96,1.51,1.09,0.75,0.5,0.33,0.23,0.18,0.16,0.14,0.13,0.12,0.12,0.12,0.12,0.12,0.12,0.11,0.11,0.1,0.09,0.08,0.07,0.07,0.06,0.06,0.05,0.05,0.04,0.04,0.04,0.03,0.02,0.01,0,0,0,65.93,31.14,2.3,0.63,2.93,-3.84,-3.68,-3.49,-3.2,-2.4,1.18,2.07,2.62,3.31,-2.4,-1.27,2.47,0.6,0.67,-2.4,-0.71,2.78,0.61,0.77,0.29,-0.64,5.07,1.5,5.13, 
2015-648-FA,L1,yes,7/26/2015,N.A.,48.139575,-123.593936,Diver, 15-648FA-DEN_16,8.55,2.16,0,0,0.12,0.35,0.84,1.37,2.18,3.54,4.97,6.17,6.9,6.66,5.45,3.96,3.14,3.22,3.58,3.55,3.03,2.33,1.83,1.63,1.6,1.58,1.5,1.4,1.35,1.35,1.39,1.41,1.39,1.33,1.24,1.14,1.01,0.91,0.81,0.7,0.62,0.57,0.53,0.5,0.48,0.43,0.4,0.32,0.25,0.17,0.1,0.02,0,0,10.71,61.35,22.06,5.88,27.94,-2.83,-0.76,0.79,1.29,2.3,4.42,5.95,7.04,8.28,2.3,3.01,2.97,0.25,1.46,2.3,3.37,2.58,0.41,0.17,1.15,2.87,8.11,0.46,3.08, 
2015-648-FA,F1-b,yes,7/24/2015,N.A.,48.15293,-123.55045,Diver, 15-648FA-DEN_17,74.55,1.91,0,0.02,0.18,0.52,1.06,1.8,2.67,3.46,3.69,3.2,2.29,1.4,0.82,0.54,0.41,0.31,0.21,0.14,0.09,0.07,0.04,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.04,0.03,0.03,0.03,0.03,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.01,0.01,0,0,0,0,0,0,76.45,22.89,0.5,0.16,0.66,-3.87,-3.73,-3.57,-3.33,-2.66,-0.62,0.85,1.26,1.71,-2.66,-1.79,1.95,0.58,0.84,-2.66,-1.36,2.21,0.59,0.72,0.26,-1.29,2.48,2.01,8.09, 
2015-648-FA,SS1,yes,8/14/2015,N.A.,48.150566,-123.556497,surface, 15-648FA-DEN_18,18.36,17.13,2.64,2.74,2.98,3.43,4.01,4.53,4.96,5.22,5.1,4.77,4.45,4.18,3.9,3.45,2.71,1.81,1,0.48,0.22,0.12,0.08,0.06,0.06,0.06,0.07,0.06,0.07,0.07,0.09,0.1,0.11,0.11,0.11,0.1,0.09,0.08,0.07,0.06,0.06,0.06,0.05,0.05,0.05,0.04,0.03,0.02,0.01,0.01,0.01,0,0,0,35.48,62.69,1.31,0.52,1.83,-3.46,-2.91,-2.26,-0.65,0.17,1.46,1.97,2.37,2.81,0.17,-0.04,2.01,-0.15,1.22,0.17,-0.14,2.11,-0.15,-0.23,0.48,0.21,3.38,1.03,5.77, 
2015-648-FA,SS2,yes,8/14/2015,N.A.,48.150952,-123.554513,surface, 15-648FA-DEN_19,1.29,1.12,0,0.05,0.51,1.41,2.54,3.62,4.91,6.82,8.97,10.98,12.4,12.49,11.07,8.4,5.24,2.71,1.16,0.46,0.23,0.17,0.12,0.09,0.09,0.11,0.11,0.11,0.12,0.14,0.17,0.19,0.21,0.21,0.21,0.2,0.18,0.16,0.14,0.13,0.11,0.11,0.1,0.09,0.09,0.07,0.06,0.04,0.03,0.02,0.01,0,0,0,2.4,94.14,2.43,1.02,3.46,0.08,0.47,0.77,1.09,1.66,2.18,2.42,2.66,3.1,1.66,1.62,0.87,-0.06,1.13,1.66,1.6,0.82,-0.08,-0.09,0.83,1.71,1.93,2.17,14, 
2015-648-FA,SS3,yes,8/14/2015,N.A.,48.151097,-123.556583,surface, 15-648FA-DEN_20,0,0.11,0,0.03,0.39,1.34,2.86,4.81,7.18,9.99,12.52,13.97,13.78,11.84,8.59,5.08,2.33,0.95,0.45,0.29,0.18,0.12,0.09,0.08,0.09,0.11,0.12,0.12,0.12,0.14,0.16,0.19,0.2,0.2,0.19,0.18,0.16,0.15,0.13,0.11,0.1,0.09,0.09,0.08,0.07,0.06,0.05,0.04,0.03,0.02,0.01,0,0,0,0.11,96.7,2.3,0.89,3.19,0.27,0.52,0.73,0.96,1.45,1.92,2.15,2.38,2.8,1.45,1.44,0.74,0.03,1.08,1.45,1.44,0.71,-0.01,0.12,0.78,1.58,1.53,3.41,19.81, 
2015-648-FA,SS4,yes,8/14/2015,N.A.,48.150847,-123.55267,surface, 15-648FA-DEN_21,0,0,0,0,0.02,0.19,0.51,0.88,1.46,2.57,4.49,7.62,11.77,15.6,17.17,15.4,10.8,5.81,2.31,0.7,0.27,0.15,0.1,0.08,0.07,0.08,0.08,0.08,0.08,0.09,0.11,0.12,0.13,0.14,0.13,0.12,0.11,0.1,0.09,0.08,0.07,0.07,0.06,0.06,0.06,0.05,0.04,0.03,0.02,0.02,0.01,0,0,0,0,97.73,1.62,0.65,2.27,0.95,1.25,1.46,1.67,2.08,2.46,2.65,2.81,3.07,2.08,2.06,0.62,-0.05,1.1,2.08,2.05,0.59,-0.04,-0.11,0.78,2.13,0.99,3.55,24.93, 
2015-648-FA,SS5,yes,8/14/2015,N.A.,48.15026,-123.548436,surface, 15-648FA-DEN_22,0,0,0,0,0,0.01,0.23,0.61,1.03,1.91,3.46,6.19,10.21,14.37,16.64,15.79,11.82,6.88,3.08,1.09,0.43,0.3,0.25,0.18,0.16,0.16,0.17,0.18,0.2,0.24,0.29,0.34,0.36,0.37,0.36,0.34,0.31,0.28,0.25,0.22,0.2,0.18,0.16,0.15,0.14,0.12,0.1,0.08,0.06,0.04,0.02,0.01,0,0,0,94.08,4.19,1.73,5.92,1.11,1.38,1.58,1.78,2.19,2.6,2.81,3.06,5.25,2.19,2.19,0.94,0.25,2.07,2.19,2.19,0.62,0.01,1.61,2.35,2.4,1.89,3.15,15.03, 
2015-648-FA,SS6,yes,8/14/2015,N.A.,48.150423,-123.558119,surface, 15-648FA-DEN_23,20.02,2.61,6.89,7.67,8.9,9.97,10.43,9.82,8.36,6.13,3.89,2.14,1.04,0.49,0.25,0.12,0.07,0.05,0.04,0.03,0.02,0.02,0.02,0.02,0.03,0.03,0.03,0.03,0.03,0.03,0.04,0.05,0.06,0.06,0.06,0.06,0.06,0.05,0.05,0.04,0.04,0.04,0.04,0.03,0.03,0.03,0.02,0.01,0.01,0.01,0,0,0,0,22.63,76.34,0.66,0.37,1.03,-3.5,-3,-2.4,-0.88,-0.15,0.47,0.73,0.97,1.28,-0.15,-0.61,1.51,-0.42,1.46,-0.15,-0.84,1.57,-0.44,-0.61,0.53,-0.26,1.82,1.86,14.72, 
2015-648-FA,SS7,yes,8/14/2015,N.A.,48.150839,-123.558339,surface, 15-648FA-DEN_24,21.72,0.55,0.09,1,2.93,5.68,8.66,11.13,12.29,11.6,9.36,6.5,3.9,2.04,0.94,0.39,0.18,0.1,0.06,0.03,0.01,0.01,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.04,0.04,0.05,0.05,0.05,0.05,0.05,0.04,0.04,0.04,0.03,0.03,0.03,0.03,0.03,0.02,0.02,0.01,0.01,0.01,0,0,0,0,22.27,76.9,0.53,0.3,0.83,-3.54,-3.08,-2.53,-0.31,0.47,0.99,1.22,1.44,1.72,0.47,-0.28,1.73,-0.56,1.66,0.47,-0.65,1.87,-0.6,-0.73,0.4,0.14,2.12,0.6,8.24, 
2015-648-FA,SS8,yes,8/14/2015,N.A.,48.151284,-123.558614,surface, 15-648FA-DEN_25,27.18,13.89,7.88,7.24,6.89,6.95,7.06,6.77,5.9,4.37,2.66,1.25,0.46,0.19,0.13,0.09,0.05,0.03,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.03,0.03,0.03,0.04,0.04,0.05,0.05,0.06,0.06,0.06,0.05,0.05,0.04,0.04,0.03,0.03,0.03,0.03,0.03,0.02,0.02,0.01,0.01,0.01,0,0,0,0,41.07,57.99,0.64,0.31,0.94,-3.63,-3.26,-2.82,-2.16,-0.71,0.18,0.51,0.76,1.08,-0.71,-1.01,1.55,-0.25,0.83,-0.71,-1.16,1.66,-0.27,-0.34,0.42,-0.64,1.79,2.17,15.5, 
2015-648-FA,SS9,yes,8/14/2015,N.A.,48.152021,-123.561591,surface, 15-648FA-DEN_26,38.31,23.72,7.22,6.62,6.13,5.64,4.7,3.3,1.9,0.94,0.49,0.27,0.15,0.08,0.03,0.02,0.02,0.01,0.01,0.01,0,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0,0,0,0,0,0,62.03,37.55,0.28,0.14,0.41,-3.74,-3.48,-3.17,-2.7,-0.68,-0.53,-0.16,0.12,0.45,-0.68,-1.34,1.39,-0.56,0.79,-0.68,-1.66,1.5,-0.66,-0.64,0.39,-1.13,1.12,2.6,22.04, 
2015-648-FA,SS10,yes,8/14/2015,N.A.,48.151425,-123.561109,surface, 15-648FA-DEN_27,29.17,1.14,0,0.12,0.59,1.85,4.27,7.34,10.36,12.35,11.8,9.13,5.72,2.98,1.34,0.56,0.19,0.03,0,0,0,0.01,0.01,0.01,0.01,0.02,0.02,0.02,0.03,0.03,0.04,0.05,0.06,0.07,0.07,0.07,0.07,0.06,0.06,0.05,0.05,0.04,0.04,0.03,0.03,0.03,0.03,0.02,0.02,0.01,0.01,0,0,0,30.32,68.63,0.64,0.41,1.05,-3.66,-3.31,-2.9,-2.29,0.64,1.17,1.39,1.58,1.84,0.64,-0.29,1.91,-0.61,0.65,0.64,-0.76,2.14,-0.65,-0.72,0.28,0.1,2.79,0.6,6.61, 
2015-648-FA,SS11,yes,8/14/2015,N.A.,48.150854,-123.560689,surface, 15-648FA-DEN_28,52.14,5.82,2.68,2.79,3.29,4.14,4.83,5.12,4.99,4.41,3.43,2.41,1.52,0.85,0.43,0.21,0.12,0.08,0.05,0.03,0.01,0.01,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.03,0.03,0.04,0.04,0.04,0.03,0.03,0.03,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.01,0.01,0,0,0,0,0,57.96,41.4,0.42,0.22,0.64,-3.81,-3.62,-3.39,-3.04,-2.08,0.22,0.66,0.99,1.39,-2.08,-1.6,1.8,0.35,0.65,-2.08,-1.36,2.02,0.36,0.43,0.28,-0.95,2.19,1.65,9.02, 
2015-648-FA,SS12,yes,8/14/2015,N.A.,48.150389,-123.560399,surface, 15-648FA-DEN_29,0,0,1.32,1.13,1.16,1.76,2.92,4.12,5,5.33,4.83,3.71,2.48,1.6,1.18,1,0.91,0.92,1,1.11,1.23,1.36,1.55,1.87,2.24,2.53,2.65,2.71,2.89,3.22,3.6,3.78,3.76,3.55,3.23,2.87,2.44,2.07,1.73,1.41,1.19,1.02,0.91,0.84,0.8,0.73,0.7,0.59,0.48,0.33,0.19,0.04,0,0,0,44.08,44.95,10.97,55.92,-0.04,0.37,0.69,1.12,4.78,6.76,7.46,8.14,9.17,4.78,4.31,3.09,-0.13,0.67,4.78,4.07,3.38,-0.21,-0.06,0.36,4.27,9.6,0.05,1.78, 
2015-648-FA,SS13,yes,8/14/2015,N.A.,48.15,-123.560061,surface, 15-648FA-DEN_30,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0.15,0.03,0.1,0.17,0.2,0.33,0.42,0.66,1.12,1.95,3.06,4.03,4.7,5.23,5.88,6.54,7.12,7.24,7.01,6.49,5.8,5.08,4.25,3.58,2.97,2.41,2.02,1.74,1.56,1.44,1.37,1.24,1.2,1.01,0.81,0.57,0.33,0.08,0,0,0,2.18,79.08,18.74,97.82,4.48,4.87,5.2,5.62,6.54,7.59,8.23,8.94,9.8,6.53,6.66,1.56,0.17,1.11,6.53,6.72,1.52,0.12,0.4,0.75,6.7,2.48,0.45,3.17, 
2015-648-FA,SS14,yes,8/14/2015,N.A.,48.149213,-123.561822,surface, 15-648FA-DEN_31,0,0,0,0.01,0.31,1.35,2.92,4.77,6.84,8.96,10.42,11.3,11.8,11.6,10.42,8.01,5.05,2.6,1.06,0.35,0.12,0.05,0.04,0.05,0.05,0.05,0.04,0.04,0.05,0.06,0.08,0.1,0.12,0.13,0.14,0.13,0.12,0.11,0.1,0.09,0.08,0.08,0.07,0.07,0.06,0.05,0.04,0.03,0.02,0.02,0.01,0,0,0,0,97.94,1.32,0.74,2.06,0.28,0.53,0.74,1,1.57,2.12,2.35,2.56,2.87,1.57,1.56,0.79,-0.01,0.95,1.57,1.55,0.8,-0.03,0,0.61,1.65,1.31,3.16,20.64, 
