FACS/FAN I.D.,Sample ID,Sample Recovered,Date Collected,Time (GMT),Latitude (deg. N),Longitude (deg. E),Sample Type,Lab ID,Wt. percent in -2.00 phi bin,Wt. percent in -1.00 phi bin,Wt. percent in -0.75 phi bin,Wt. percent in -0.50 phi bin,Wt. percent in -0.25 phi bin,Wt. percent in 0.00 phi bin,Wt. percent in 0.25 phi bin,Wt. percent in 0.50 phi bin,Wt. percent in 0.75 phi bin,Wt. percent in 1.00 phi bin,Wt. percent in 1.25 phi bin,Wt. percent in 1.50 phi bin,Wt. percent in 1.75 phi bin,Wt. percent in 2.00 phi bin,Wt. percent in 2.25 phi bin,Wt. percent in 2.50 phi bin,Wt. percent in 2.75 phi bin,Wt. percent in 3.00 phi bin,Wt. percent in 3.25 phi bin,Wt. percent in 3.50 phi bin,Wt. percent in 3.75 phi bin,Wt. percent in 4.00 phi bin,Wt. percent in 4.25 phi bin,Wt. percent in 4.50 phi bin,Wt. percent in 4.75 phi bin,Wt. percent in 5.00 phi bin,Wt. percent in 5.25 phi bin,Wt. percent in 5.50 phi bin,Wt. percent in 5.75 phi bin,Wt. percent in 6.00 phi bin,Wt. percent in 6.25 phi bin,Wt. percent in 6.50 phi bin,Wt. percent in 6.75 phi bin,Wt. percent in 7.00 phi bin,Wt. percent in 7.25 phi bin,Wt. percent in 7.50 phi bin,Wt. percent in 7.75 phi bin,Wt. percent in 8.00 phi bin,Wt. percent in 8.25 phi bin,Wt. percent in 8.50 phi bin,Wt. percent in 8.75 phi bin,Wt. percent in 9.00 phi bin,Wt. percent in 9.25 phi bin,Wt. percent in 9.50 phi bin,Wt. percent in 9.75 phi bin,Wt. percent in 10.00 phi bin,Wt. percent in 10.25 phi bin,Wt. percent in 10.50 phi bin,Wt. percent in 10.75 phi bin,Wt. percent in 11.00 phi bin,Wt. percent in 11.25 phi bin,Wt. percent in 11.50 phi bin,Wt. percent in 12.00 phi bin,Wt. percent in 13.00 phi bin,Percent Gravel,Percent Sand,Percent Silt,Percent Clay,Percent Mud,D5 Phi, D10 Phi, D16 Phi, D25 Phi, D50 Phi, D75 Phi, D84 Phi, D90 Phi, D95 Phi, F-W Median, F-W Mean, F-W Sorting, F-W Skewness, F-W Kurtosis, Inman Median, Inman Mean, Inman Sorting, Inman Skew 16-84, Inman Skew 05-95, Inman Kurtosis,Moment 1 Mean,Moment 2 Variance,Moment 3 Skewness,Moment 4 Kurtosis,
W-07-13_PS,L168M50,yes,9/17/2013,13:49:39,48.149356,-123.559696,surface, W0713PS_IS_10,0.00,0.00,0.00,0.00,0.00,0.36,2.07,3.62,5.62,8.28,10.57,12.29,13.34,12.86,10.48,7.23,4.12,2.02,0.93,0.44,0.24,0.17,0.12,0.10,0.11,0.13,0.16,0.18,0.19,0.22,0.27,0.32,0.35,0.37,0.36,0.34,0.31,0.28,0.24,0.20,0.17,0.16,0.14,0.14,0.13,0.11,0.09,0.06,0.05,0.03,0.02,0.00,0.00,0.00,0.00,94.64,3.82,1.55,5.36,0.44,0.69,0.89,1.13,1.64,2.14,2.40,2.70,4.81,1.64,1.65,1.04,0.23,1.76,1.64,1.65,0.75,0.01,1.31,1.89,1.87,2.18,3.04,14.22,
W-07-13_PS,L168M100,yes,9/17/2013,13:54:15,48.149771,-123.559950,surface, W0713PS_IS_11,0.62,2.81,0.94,1.04,1.20,1.40,1.57,1.59,1.67,1.96,1.94,1.98,2.72,3.92,5.37,7.10,8.94,10.07,10.00,8.85,6.80,4.55,2.65,1.39,0.76,0.51,0.42,0.38,0.35,0.36,0.41,0.48,0.52,0.53,0.52,0.49,0.45,0.40,0.35,0.30,0.26,0.23,0.21,0.20,0.19,0.16,0.14,0.11,0.09,0.06,0.03,0.01,0.00,0.00,3.43,83.60,10.63,2.33,12.97,-0.59,0.32,1.16,1.98,2.84,3.48,3.83,4.30,6.62,2.84,2.61,1.76,-0.10,1.97,2.84,2.49,1.34,-0.26,0.13,1.70,2.77,3.67,0.71,5.65,
W-07-13_PS,L168M285,yes,9/17/2013,14:25:30,48.151280,-123.560978,surface, W0713PS_IS_12,0.00,0.84,0.00,0.18,1.14,2.25,4.02,5.41,7.15,9.41,11.48,12.84,13.13,11.58,8.28,4.82,2.38,1.14,0.57,0.30,0.17,0.12,0.09,0.08,0.08,0.08,0.09,0.09,0.10,0.11,0.13,0.16,0.17,0.18,0.18,0.17,0.16,0.14,0.12,0.10,0.09,0.08,0.08,0.08,0.08,0.07,0.05,0.03,0.02,0.01,0.01,0.00,0.00,0.00,0.84,96.35,2.00,0.81,2.81,0.05,0.33,0.59,0.87,1.41,1.91,2.14,2.37,2.77,1.41,1.38,0.80,-0.04,1.07,1.41,1.36,0.78,-0.07,0.00,0.76,1.50,1.56,3.02,18.28,
W-07-13_PS,L174M20,yes,9/17/2013,14:50:17,48.149770,-123.557853,surface, W0713PS_IS_13,0.00,0.19,3.27,4.80,8.01,11.23,13.30,13.00,11.13,8.55,5.91,3.84,2.90,2.47,2.23,2.13,1.86,1.30,0.75,0.38,0.20,0.13,0.10,0.09,0.09,0.08,0.09,0.09,0.09,0.10,0.12,0.13,0.14,0.14,0.14,0.14,0.13,0.11,0.10,0.07,0.06,0.06,0.06,0.07,0.07,0.06,0.04,0.02,0.01,0.01,0.00,0.00,0.00,0.00,0.19,97.40,1.77,0.64,2.42,-0.66,-0.43,-0.26,-0.05,0.43,1.06,1.56,2.16,2.78,0.43,0.58,0.98,0.31,1.27,0.43,0.65,0.91,0.25,0.69,0.89,0.72,1.84,2.99,16.39,
W-07-13_PS,L174M100,yes,9/17/2013,14:58:57,48.150452,-123.558196,surface, W0713PS_IS_14,0.00,0.00,0.00,0.03,0.39,1.04,2.10,2.93,4.26,6.36,8.14,9.49,11.09,12.16,11.67,9.83,7.32,4.76,2.74,1.46,0.78,0.40,0.21,0.12,0.10,0.10,0.10,0.10,0.09,0.10,0.13,0.15,0.17,0.18,0.18,0.17,0.16,0.14,0.13,0.11,0.09,0.08,0.08,0.07,0.07,0.06,0.05,0.04,0.03,0.02,0.01,0.00,0.00,0.00,0.00,96.96,2.21,0.84,3.04,0.39,0.71,0.96,1.24,1.84,2.39,2.65,2.92,3.36,1.84,1.82,0.87,-0.01,1.07,1.84,1.81,0.84,-0.04,0.04,0.76,1.92,1.51,2.66,15.80,
W-07-13_PS,L174M130,yes,9/17/2013,15:08:39,48.150708,-123.558320,surface, W0713PS_IS_15,0.00,0.00,0.00,0.00,0.00,0.26,1.36,2.65,4.42,6.96,9.77,12.51,14.46,14.37,11.92,8.26,4.76,2.53,1.35,0.74,0.41,0.23,0.13,0.10,0.10,0.10,0.11,0.11,0.11,0.11,0.14,0.16,0.18,0.19,0.18,0.17,0.15,0.14,0.12,0.10,0.09,0.09,0.09,0.08,0.08,0.07,0.05,0.03,0.02,0.02,0.01,0.00,0.00,0.00,0.00,96.98,2.18,0.85,3.02,0.55,0.81,1.01,1.24,1.71,2.17,2.41,2.66,3.14,1.71,1.71,0.74,0.05,1.14,1.71,1.71,0.70,0.00,0.19,0.85,1.84,1.37,3.35,19.87,
W-07-13_PS,L204M40,yes,9/18/2013,14:32:58,48.150097,-123.548505,surface, W0713PS_IS_16,0.00,0.00,0.00,0.00,0.00,0.02,0.16,0.38,0.95,1.85,3.02,4.97,8.35,12.37,15.35,15.83,13.53,9.29,5.19,2.44,1.09,0.55,0.34,0.22,0.16,0.14,0.15,0.16,0.16,0.18,0.21,0.24,0.26,0.27,0.26,0.25,0.22,0.20,0.18,0.16,0.14,0.13,0.12,0.12,0.11,0.09,0.07,0.05,0.04,0.02,0.01,0.00,0.00,0.00,0.00,95.35,3.41,1.24,4.65,1.15,1.45,1.66,1.87,2.29,2.72,2.94,3.19,3.84,2.29,2.30,0.73,0.08,1.30,2.29,2.30,0.64,0.01,0.31,1.09,2.44,1.48,3.17,17.03,
W-07-13_PS,SSX-1,yes,9/18/2013,16:29:51,48.150490,-123.550749,surface, W0713PS_IS_17,2.88,0.66,0.00,0.00,0.00,0.04,0.32,0.77,1.84,3.96,7.39,11.86,15.82,16.95,14.31,9.61,5.20,2.62,1.38,0.78,0.46,0.26,0.15,0.11,0.11,0.11,0.11,0.10,0.10,0.10,0.12,0.14,0.15,0.16,0.15,0.15,0.14,0.12,0.11,0.10,0.09,0.09,0.09,0.08,0.08,0.07,0.05,0.03,0.02,0.02,0.01,0.00,0.00,0.00,3.54,93.58,2.05,0.83,2.88,0.57,0.98,1.20,1.42,1.82,2.22,2.44,2.67,3.13,1.82,1.82,0.70,0.01,1.31,1.82,1.82,0.62,0.00,0.05,1.08,1.84,1.75,1.31,14.87,
W-07-13_PS,SSX-2,yes,9/18/2013,16:33:12,48.150394,-123.552785,surface, W0713PS_IS_18,1.31,0.77,0.56,0.67,1.36,2.44,4.12,5.31,6.20,7.09,8.01,9.09,10.47,11.14,10.28,7.98,5.10,2.77,1.36,0.67,0.34,0.18,0.13,0.10,0.09,0.09,0.10,0.11,0.11,0.12,0.13,0.15,0.17,0.17,0.16,0.16,0.14,0.12,0.10,0.09,0.08,0.07,0.07,0.08,0.07,0.06,0.04,0.02,0.02,0.01,0.01,0.00,0.00,0.00,2.08,95.14,2.05,0.73,2.78,-0.21,0.19,0.48,0.84,1.58,2.16,2.41,2.65,3.06,1.58,1.49,0.98,-0.12,1.01,1.58,1.44,0.97,-0.14,-0.16,0.69,1.56,1.88,1.69,12.25,
W-07-13_PS,SSX-3,yes,9/18/2013,16:39:16,48.150116,-123.556390,surface, W0713PS_IS_19,0.00,0.00,0.00,0.00,0.00,0.05,0.23,0.26,0.76,1.59,2.33,3.22,5.78,9.24,12.14,13.68,13.52,11.19,7.66,4.55,2.45,1.27,0.69,0.44,0.36,0.34,0.33,0.33,0.36,0.41,0.49,0.56,0.59,0.59,0.57,0.54,0.49,0.44,0.39,0.33,0.29,0.26,0.24,0.22,0.20,0.17,0.15,0.11,0.08,0.06,0.03,0.01,0.00,0.00,0.00,89.92,7.53,2.54,10.08,1.23,1.58,1.81,2.04,2.51,3.03,3.38,4.03,6.82,2.51,2.57,1.24,0.32,2.30,2.51,2.59,0.78,0.10,1.93,2.57,2.84,2.51,2.39,9.57,
W-07-13_PS,SSX-4,yes,9/18/2013,16:41:02,48.150370,-123.556468,surface, W0713PS_IS_20,0.00,0.00,0.00,0.00,0.00,0.07,0.41,0.59,1.15,2.02,2.83,3.63,5.70,8.24,10.08,11.25,11.71,10.78,8.66,6.25,4.19,2.64,1.60,0.98,0.63,0.45,0.36,0.31,0.29,0.30,0.35,0.40,0.42,0.42,0.40,0.38,0.34,0.31,0.27,0.23,0.20,0.19,0.18,0.17,0.17,0.14,0.11,0.08,0.06,0.04,0.03,0.01,0.00,0.00,0.00,90.19,7.94,1.87,9.81,1.08,1.46,1.74,2.01,2.59,3.19,3.54,3.98,5.91,2.59,2.62,1.18,0.21,1.68,2.59,2.64,0.90,0.05,1.00,1.69,2.80,2.15,2.21,10.08,
W-07-13_PS,SSX-5,yes,9/18/2013,16:42:52,48.150594,-123.556502,surface, W0713PS_IS_21,0.00,0.00,0.00,0.00,0.00,0.08,0.78,1.50,2.92,4.50,6.56,8.67,11.81,14.38,14.48,12.00,8.14,4.59,2.21,0.98,0.49,0.29,0.18,0.14,0.15,0.16,0.16,0.16,0.19,0.23,0.29,0.33,0.35,0.35,0.34,0.32,0.30,0.27,0.25,0.21,0.19,0.17,0.16,0.15,0.14,0.12,0.10,0.07,0.05,0.04,0.02,0.01,0.00,0.00,0.00,94.40,3.91,1.69,5.60,0.73,1.01,1.24,1.50,1.98,2.45,2.69,2.98,4.95,1.98,1.97,1.00,0.19,1.83,1.98,1.97,0.73,-0.02,1.19,1.90,2.19,2.05,2.98,14.13,
W-07-13_PS,SSX-5 duplicate,yes,9/18/2013,16:42:52,48.150594,-123.556502,surface, W0713PS_IS_22,0.00,0.00,0.00,0.00,0.00,0.05,0.48,1.26,2.37,4.02,6.34,9.46,12.90,15.36,15.55,13.09,8.86,4.83,2.12,0.81,0.37,0.16,0.09,0.07,0.06,0.06,0.06,0.07,0.07,0.08,0.10,0.11,0.12,0.12,0.11,0.11,0.10,0.09,0.08,0.07,0.06,0.06,0.05,0.05,0.05,0.04,0.03,0.02,0.02,0.01,0.01,0.00,0.00,0.00,0.00,98.05,1.42,0.53,1.95,0.81,1.09,1.30,1.52,1.97,2.39,2.59,2.76,3.05,1.97,1.95,0.66,-0.04,1.06,1.97,1.94,0.64,-0.04,-0.06,0.73,2.02,0.95,3.35,23.87,
