Survey_Date,Longitude,Latitude,X,Y,Ellip_Ht_m,Ortho_Ht_m
01/27/2015,-123.564762,48.148054,296804.480,131249.860,-19.410,0.700
01/27/2015,-123.564774,48.148073,296803.660,131251.940,-19.360,0.750
01/27/2015,-123.564785,48.148091,296802.860,131253.990,-19.340,0.770
01/27/2015,-123.564798,48.148109,296801.970,131256.070,-19.360,0.750
01/27/2015,-123.564819,48.148147,296800.580,131260.250,-19.350,0.760
01/27/2015,-123.564841,48.148184,296799.080,131264.440,-19.270,0.840
01/27/2015,-123.564853,48.148202,296798.300,131266.520,-19.320,0.790
01/27/2015,-123.564863,48.148220,296797.630,131268.580,-19.340,0.770
01/27/2015,-123.564874,48.148239,296796.870,131270.650,-19.300,0.810
01/27/2015,-123.564884,48.148257,296796.160,131272.690,-19.280,0.830
01/27/2015,-123.564894,48.148275,296795.470,131274.710,-19.300,0.810
01/27/2015,-123.564906,48.148293,296794.700,131276.730,-19.300,0.810
01/27/2015,-123.564915,48.148311,296794.070,131278.730,-19.290,0.820
01/27/2015,-123.564926,48.148329,296793.330,131280.770,-19.340,0.770
01/27/2015,-123.564935,48.148346,296792.700,131282.760,-19.260,0.850
01/27/2015,-123.564944,48.148364,296792.140,131284.740,-19.250,0.860
01/27/2015,-123.564955,48.148382,296791.410,131286.800,-19.240,0.870
01/27/2015,-123.564963,48.148400,296790.870,131288.830,-19.240,0.870
01/27/2015,-123.564972,48.148419,296790.240,131290.940,-19.250,0.860
01/27/2015,-123.564981,48.148437,296789.660,131293.010,-19.200,0.910
01/27/2015,-123.564990,48.148456,296789.100,131295.070,-19.200,0.910
01/27/2015,-123.565000,48.148474,296788.430,131297.170,-19.200,0.910
01/27/2015,-123.565007,48.148492,296787.940,131299.180,-19.200,0.910
01/27/2015,-123.565017,48.148511,296787.320,131301.300,-19.190,0.920
01/27/2015,-123.565025,48.148530,296786.750,131303.390,-19.170,0.940
01/27/2015,-123.565034,48.148548,296786.190,131305.440,-19.150,0.960
01/27/2015,-123.565043,48.148567,296785.540,131307.530,-19.160,0.950
01/27/2015,-123.565051,48.148585,296785.040,131309.580,-19.170,0.940
01/27/2015,-123.565061,48.148604,296784.380,131311.710,-19.200,0.910
01/27/2015,-123.565071,48.148623,296783.750,131313.810,-19.180,0.930
01/27/2015,-123.565079,48.148641,296783.190,131315.860,-19.220,0.890
01/27/2015,-123.565088,48.148659,296782.570,131317.890,-19.180,0.930
01/27/2015,-123.565095,48.148677,296782.150,131319.870,-19.200,0.910
01/27/2015,-123.565103,48.148695,296781.650,131321.890,-19.200,0.910
01/27/2015,-123.565109,48.148712,296781.220,131323.880,-19.260,0.850
01/27/2015,-123.565115,48.148729,296780.860,131325.800,-19.230,0.880
01/27/2015,-123.565121,48.148747,296780.450,131327.730,-19.250,0.860
01/27/2015,-123.565126,48.148763,296780.200,131329.580,-19.240,0.870
01/27/2015,-123.565131,48.148780,296779.880,131331.510,-19.260,0.850
01/27/2015,-123.565136,48.148797,296779.600,131333.380,-19.250,0.860
01/27/2015,-123.565140,48.148814,296779.350,131335.300,-19.230,0.880
01/27/2015,-123.565145,48.148832,296779.020,131337.260,-19.270,0.840
01/27/2015,-123.565149,48.148849,296778.820,131339.140,-19.300,0.810
01/27/2015,-123.565154,48.148866,296778.520,131341.100,-19.290,0.820
01/27/2015,-123.565159,48.148883,296778.230,131343.010,-19.300,0.810
01/27/2015,-123.565163,48.148900,296777.970,131344.880,-19.370,0.740
01/27/2015,-123.565167,48.148916,296777.730,131346.680,-19.370,0.740
01/27/2015,-123.565170,48.148932,296777.540,131348.430,-19.370,0.740
01/27/2015,-123.565175,48.148948,296777.230,131350.250,-19.390,0.720
01/27/2015,-123.565180,48.148964,296776.980,131352.020,-19.420,0.690
01/27/2015,-123.565183,48.148979,296776.780,131353.730,-19.450,0.660
01/27/2015,-123.565189,48.148996,296776.420,131355.570,-19.470,0.640
01/27/2015,-123.565193,48.149011,296776.210,131357.310,-19.500,0.610
01/27/2015,-123.565196,48.149027,296775.990,131359.090,-19.510,0.600
01/27/2015,-123.565201,48.149043,296775.710,131360.910,-19.520,0.590
01/27/2015,-123.565204,48.149059,296775.520,131362.620,-19.550,0.560
01/27/2015,-123.565209,48.149075,296775.210,131364.420,-19.550,0.560
01/27/2015,-123.565215,48.149091,296774.840,131366.240,-19.510,0.600
01/27/2015,-123.565220,48.149106,296774.570,131367.970,-19.590,0.520
01/27/2015,-123.565226,48.149123,296774.160,131369.810,-19.620,0.490
01/27/2015,-123.565232,48.149139,296773.810,131371.590,-19.650,0.460
01/27/2015,-123.565236,48.149154,296773.560,131373.330,-19.660,0.450
01/27/2015,-123.565243,48.149171,296773.080,131375.160,-19.690,0.420
01/27/2015,-123.565249,48.149187,296772.680,131376.960,-19.670,0.440
01/27/2015,-123.565255,48.149202,296772.280,131378.630,-19.690,0.420
01/27/2015,-123.565261,48.149217,296771.950,131380.340,-19.680,0.430
01/27/2015,-123.565268,48.149233,296771.490,131382.110,-19.720,0.390
01/27/2015,-123.565274,48.149247,296771.120,131383.770,-19.730,0.380
01/27/2015,-123.565288,48.149278,296770.200,131387.260,-19.790,0.320
01/27/2015,-123.565300,48.149309,296769.400,131390.690,-19.720,0.390
01/27/2015,-123.565306,48.149325,296769.030,131392.450,-19.680,0.430
01/27/2015,-123.565312,48.149341,296768.590,131394.230,-19.600,0.510
01/27/2015,-123.565319,48.149356,296768.160,131395.950,-19.690,0.420
01/27/2015,-123.565324,48.149372,296767.850,131397.700,-19.680,0.430
01/27/2015,-123.565331,48.149388,296767.390,131399.540,-19.670,0.440
01/27/2015,-123.565337,48.149404,296767.000,131401.350,-19.680,0.430
01/27/2015,-123.565344,48.149420,296766.580,131403.160,-19.720,0.390
01/27/2015,-123.565352,48.149436,296766.040,131404.980,-19.720,0.390
01/27/2015,-123.565358,48.149452,296765.680,131406.710,-19.700,0.410
01/27/2015,-123.565365,48.149468,296765.200,131408.510,-19.720,0.390
01/27/2015,-123.565372,48.149484,296764.720,131410.340,-19.720,0.390
01/27/2015,-123.565378,48.149500,296764.370,131412.110,-19.730,0.380
01/27/2015,-123.565386,48.149517,296763.830,131414.000,-19.570,0.540
01/27/2015,-123.565392,48.149533,296763.460,131415.820,-19.680,0.430
01/27/2015,-123.565399,48.149550,296762.980,131417.700,-19.640,0.470
01/27/2015,-123.565406,48.149567,296762.520,131419.590,-19.660,0.450
01/27/2015,-123.565412,48.149583,296762.130,131421.400,-19.600,0.510
01/27/2015,-123.565419,48.149599,296761.700,131423.220,-19.500,0.610
01/27/2015,-123.565426,48.149615,296761.200,131425.070,-19.600,0.510
01/27/2015,-123.565432,48.149632,296760.860,131426.930,-19.640,0.470
01/27/2015,-123.565439,48.149648,296760.430,131428.740,-19.660,0.450
01/27/2015,-123.565445,48.149664,296760.020,131430.530,-19.650,0.460
01/27/2015,-123.565449,48.149680,296759.780,131432.340,-19.500,0.610
01/27/2015,-123.565455,48.149697,296759.420,131434.250,-19.640,0.470
01/27/2015,-123.565459,48.149714,296759.160,131436.080,-19.640,0.470
