FACS/FAN I.D.,Sample ID,Sample Recovered,Date Collected,Time (GMT),Latitude (deg. N),Longitude (deg. E),Sample Type,Lab ID,Wt. percent in -2.00 phi bin,Wt. percent in -1.00 phi bin,Wt. percent in -0.75 phi bin,Wt. percent in -0.50 phi bin,Wt. percent in -0.25 phi bin,Wt. percent in 0.00 phi bin,Wt. percent in 0.25 phi bin,Wt. percent in 0.50 phi bin,Wt. percent in 0.75 phi bin,Wt. percent in 1.00 phi bin,Wt. percent in 1.25 phi bin,Wt. percent in 1.50 phi bin,Wt. percent in 1.75 phi bin,Wt. percent in 2.00 phi bin,Wt. percent in 2.25 phi bin,Wt. percent in 2.50 phi bin,Wt. percent in 2.75 phi bin,Wt. percent in 3.00 phi bin,Wt. percent in 3.25 phi bin,Wt. percent in 3.50 phi bin,Wt. percent in 3.75 phi bin,Wt. percent in 4.00 phi bin,Wt. percent in 4.25 phi bin,Wt. percent in 4.50 phi bin,Wt. percent in 4.75 phi bin,Wt. percent in 5.00 phi bin,Wt. percent in 5.25 phi bin,Wt. percent in 5.50 phi bin,Wt. percent in 5.75 phi bin,Wt. percent in 6.00 phi bin,Wt. percent in 6.25 phi bin,Wt. percent in 6.50 phi bin,Wt. percent in 6.75 phi bin,Wt. percent in 7.00 phi bin,Wt. percent in 7.25 phi bin,Wt. percent in 7.50 phi bin,Wt. percent in 7.75 phi bin,Wt. percent in 8.00 phi bin,Wt. percent in 8.25 phi bin,Wt. percent in 8.50 phi bin,Wt. percent in 8.75 phi bin,Wt. percent in 9.00 phi bin,Wt. percent in 9.25 phi bin,Wt. percent in 9.50 phi bin,Wt. percent in 9.75 phi bin,Wt. percent in 10.00 phi bin,Wt. percent in 10.25 phi bin,Wt. percent in 10.50 phi bin,Wt. percent in 10.75 phi bin,Wt. percent in 11.00 phi bin,Wt. percent in 11.25 phi bin,Wt. percent in 11.50 phi bin,Wt. percent in 12.00 phi bin,Wt. percent in 13.00 phi bin,Percent Gravel,Percent Sand,Percent Silt,Percent Clay,Percent Mud,D5 Phi, D10 Phi, D16 Phi, D25 Phi, D50 Phi, D75 Phi, D84 Phi, D90 Phi, D95 Phi, F-W Median, F-W Mean, F-W Sorting, F-W Skewness, F-W Kurtosis, Inman Median, Inman Mean, Inman Sorting, Inman Skew 16-84, Inman Skew 05-95, Inman Kurtosis,Moment 1 Mean,Moment 2 Variance,Moment 3 Skewness,Moment 4 Kurtosis
2016-653-FA,T15_2,Yes,7/20/2016,15:45:15,48.148856,-123.533009,grab, 16-653FA_64,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,-1.121,-1.123,-1.131,-1.156,-1.313,-1.594,-1.726,-1.823,-1.909,-1.3125,-1.389567,-0.268068,0.451429,0.737705,-1.3125,-1.4281,-0.2975,0.388571,0.680672,0.323529,-2.125,0,0,0
2016-653-FA,A1,Yes,7/20/2016,15:49:55,48.145363,-123.533582,grab, 16-653FA_65,0,0.079267,0,0.005609,0.186974,0.495482,0.962917,1.757558,3.19726,5.478346,8.030545,10.75102,13.275173,14.583993,13.462147,10.09661,5.908387,2.804614,1.169482,0.53013,0.31855,0.223399,0.171787,0.162541,0.177141,0.203983,0.231034,0.244522,0.252994,0.273995,0.326893,0.38409,0.424198,0.439467,0.430237,0.408291,0.365334,0.326876,0.286273,0.241081,0.21063,0.187824,0.170464,0.157911,0.145788,0.126142,0.108543,0.082595,0.065081,0.045301,0.025522,0.005998,0,0,0.079267,93.238198,4.823383,1.859152,6.682535,0.639,0.919,1.133,1.372,1.855,2.317,2.567,2.9,5.968,1.854636,1.851436,1.165843,0.268604,2.310937,1.854636,1.849836,0.717007,-0.006694,2.021007,2.715752,2.11195,2.381824,2.841441,12.546512
2016-653-FA,A2,Yes,7/20/2016,15:54:36,48.143363,-123.531709,grab, 16-653FA_66,0,0,0,0,0,0.013183,0.14125,0.414334,0.885168,1.591419,2.646087,4.736589,8.427927,12.995016,16.479187,16.855854,13.46585,8.36201,4.002088,1.525671,0.583152,0.351995,0.289174,0.210729,0.172554,0.171053,0.189638,0.208718,0.22475,0.250681,0.304836,0.360738,0.400918,0.416281,0.407633,0.387056,0.348504,0.312718,0.276374,0.236073,0.209473,0.188696,0.173742,0.161427,0.150586,0.128358,0.110876,0.084307,0.066966,0.047167,0.026786,0.006405,0,0,0,93.476782,4.655981,1.867237,6.523218,1.198,1.484,1.684,1.883,2.276,2.683,2.908,3.183,5.808,2.276467,2.28932,1.004503,0.281849,2.362883,2.276467,2.295747,0.612169,0.031495,2.00371,2.764937,2.514961,1.965473,3.058187,14.115026
2016-653-FA,A3,Yes,7/20/2016,15:59:49,48.140751,-123.528125,grab, 16-653FA_67,78.112852,0.987969,0.081128,0.160324,0.322579,0.554373,0.799688,1.002507,1.203395,1.427462,1.564606,1.603239,1.634144,1.711409,1.771289,1.68823,1.398488,0.988986,0.614253,0.349622,0.189298,0.092744,0.038601,0.031543,0.042147,0.044121,0.047575,0.055795,0.064507,0.072619,0.087067,0.103188,0.114557,0.117814,0.114542,0.10826,0.096594,0.085877,0.075142,0.063332,0.05578,0.050163,0.046095,0.043383,0.041131,0.036383,0.032922,0.02603,0.021066,0.014888,0.008395,0.001901,0,0,79.100821,19.157762,1.224808,0.516609,1.741417,-1.121,-1.125,-1.141,-1.187,-1.455,-1.927,0.889,1.831,2.565,-1.454715,-0.568889,1.066251,1.244806,-2.043251,-1.454715,-0.125976,1.015376,1.308618,2.143912,0.815345,-1.241416,3.617398,2.478543,10.047533
2016-653-FA,X-000,Yes,7/18/2016,7:20:37,48.149816,-123.568259,surface, 16-653FA_68,20.240028,37.318918,8.698091,7.150835,5.519943,4.26541,3.357965,2.555064,1.961252,1.568166,1.241987,1.041262,0.974354,0.853082,0.623084,0.430723,0.342906,0.221634,0.100363,0.096181,0.092285,0.04636,0.031646,0.048179,0.062483,0.052771,0.04665,0.049888,0.051114,0.051215,0.057199,0.065354,0.072312,0.075391,0.074526,0.071592,0.064648,0.057351,0.050018,0.041972,0.038085,0.036456,0.037083,0.038294,0.037933,0.03197,0.022734,0.012476,0.009475,0.006619,0.003764,0.000909,0,0,57.558946,41.140946,0.93232,0.367788,1.300108,-1.155,-1.307,-1.651,-0.615,-0.84,-0.429,0.059,0.611,1.521,-0.840105,-0.810826,0.832873,0.407946,5.894205,-0.840105,-0.796187,0.854909,0.051371,1.19643,0.564939,-0.755287,1.84576,3.145778,19.528219
2016-653-FA,X-001,Yes,7/18/2016,7:25:28,48.149291,-123.567566,surface, 16-653FA_69,25.487498,0.618183,0,0.010867,0.38395,1.376426,2.984671,4.636383,6.389515,8.186113,9.200322,9.200322,8.475887,7.237104,5.621614,3.839504,2.252992,1.180858,0.588638,0.271346,0.137405,0.091379,0.058389,0.059843,0.075851,0.068939,0.060314,0.063478,0.072041,0.076259,0.083447,0.092942,0.101512,0.106718,0.107244,0.103487,0.093139,0.083187,0.071851,0.060513,0.054315,0.051938,0.052196,0.053378,0.052124,0.043559,0.03223,0.018745,0.014374,0.010022,0.005671,0.001319,0,0,26.105681,72.065297,1.306788,0.522234,1.829023,-1.139,-1.23,-1.441,-1.965,0.998,1.693,1.994,2.262,2.646,0.998045,0.51699,1.432024,-0.274716,0.424069,0.998045,0.276462,1.717074,-0.42024,-0.142393,0.102171,0.552991,3.520703,0.376276,5.024973
2016-653-FA,X-002,Yes,7/18/2016,7:27:56,48.149043,-123.567205,surface, 16-653FA_70,57.211852,2.793237,1.700312,1.887073,2.167216,2.45125,2.700266,2.922046,3.202189,3.540695,3.688548,3.571822,3.221643,2.676921,2.011581,1.330679,0.747048,0.373524,0.17898,0.08949,0.05483,0.041261,0.0346,0.03479,0.0387,0.041838,0.044899,0.046984,0.047201,0.048393,0.057366,0.069655,0.079929,0.086236,0.087193,0.085484,0.07931,0.073028,0.065662,0.05734,0.052416,0.04903,0.046792,0.045141,0.04252,0.036091,0.029668,0.020957,0.016587,0.0116,0.006613,0.001518,0,0,60.005088,38.557372,0.955605,0.481935,1.43754,-1.122,-1.134,-1.168,-1.261,-1.78,0.594,1.233,1.668,2.155,-1.779536,-0.571745,1.096627,1.455392,0.723905,-1.779536,0.03215,1.200403,1.509231,1.912711,0.36471,-0.804781,3.427463,1.725777,7.661349
2016-653-FA,X-003,Yes,7/18/2016,7:40:10,48.148928,-123.567009,surface, 16-653FA_71,11.827107,2.816926,0.80682,1.336296,2.243969,3.378561,4.714857,6.210837,7.992566,10.085256,11.429957,11.345913,9.580993,6.832761,4.034102,1.983434,0.840438,0.361388,0.176492,0.100853,0.054628,0.026906,0.021004,0.03043,0.035883,0.035662,0.041446,0.049031,0.052409,0.056396,0.068468,0.085845,0.101531,0.111307,0.114931,0.114096,0.106747,0.099278,0.090836,0.080818,0.075255,0.072219,0.070868,0.068924,0.064827,0.054358,0.041983,0.027506,0.021506,0.014982,0.008458,0.001933,0,0,14.644033,83.537029,1.124465,0.694473,1.818938,-1.251,-1.734,-0.633,0.148,0.969,1.521,1.758,1.977,2.293,0.968919,0.698025,1.13476,-0.296303,1.057422,0.968919,0.562577,1.195613,-0.339861,-0.374578,0.482041,0.738936,2.509142,1.033076,9.71654
2016-653-FA,X-005,Yes,7/18/2016,8:19:45,48.150164,-123.565667,surface, 16-653FA_72,21.183966,1.153507,0.475764,0.790382,1.711215,2.977361,4.558124,6.108194,7.903818,9.745485,10.589582,10.129165,8.517707,6.154235,3.737048,1.887708,0.798055,0.329965,0.138125,0.069062,0.059342,0.059353,0.028752,0.018687,0.019605,0.02152,0.025076,0.028268,0.029727,0.031915,0.038937,0.0476,0.054712,0.058542,0.05918,0.057995,0.053709,0.049515,0.044499,0.038207,0.033466,0.029362,0.02608,0.023617,0.021976,0.019696,0.018785,0.015684,0.012675,0.008845,0.005015,0.001185,0,0,22.337473,76.739692,0.623742,0.299094,0.922835,-1.151,-1.289,-1.601,-0.28,0.837,1.444,1.696,1.917,2.199,0.836964,0.310628,1.331798,-0.332981,0.796229,0.836964,0.04746,1.648509,-0.47892,-0.190035,0.016005,0.426255,2.593294,0.224743,5.779772
2016-653-FA,X-006,Yes,7/18/2016,8:22:11,48.149726,-123.565155,surface, 16-653FA_73,74.687053,5.48626,0.519231,0.556425,0.592131,0.641228,0.718591,0.816784,0.928367,1.048876,1.129215,1.150044,1.096484,0.983414,0.848027,0.727518,0.651642,0.598513,0.546494,0.479015,0.394159,0.31078,0.252688,0.233776,0.239681,0.251804,0.259083,0.260419,0.259675,0.260566,0.272647,0.281411,0.281906,0.271854,0.253582,0.232488,0.204164,0.180595,0.15851,0.134296,0.118154,0.105131,0.095079,0.087998,0.083393,0.075024,0.071904,0.059623,0.047837,0.033426,0.018625,0.004407,0,0,80.173313,14.736938,3.99634,1.093409,5.089749,-1.121,-1.126,-1.144,-1.195,-1.489,-0.619,0.495,1.909,4.086,-1.489494,-0.712939,1.19875,1.281477,3.704607,-1.489494,-0.324661,0.819454,1.421475,3.626999,2.177454,-1.107977,5.119833,2.639684,9.906125
2016-653-FA,X-007,Yes,7/18/2016,8:26:06,48.149354,-123.564757,surface, 16-653FA_74,33.971876,7.921129,0.403557,0.617204,0.874372,1.218582,1.689398,2.227474,2.80907,3.410448,3.817961,3.956436,3.802135,3.351102,2.725985,2.077192,1.531453,1.198699,1.038872,0.983911,0.999229,1.069877,1.162307,1.236279,1.242031,1.198604,1.122966,1.036804,0.960044,0.905159,0.892168,0.882493,0.861287,0.817415,0.755379,0.689632,0.604931,0.537724,0.472372,0.404769,0.359832,0.324571,0.298193,0.278843,0.265456,0.239747,0.229676,0.19058,0.153736,0.106821,0.060223,0.013995,0,0,41.893005,39.802958,14.905223,3.398814,18.304037,-1.128,-1.175,-1.288,-1.575,0.601,2.52,4.481,5.845,7.333,0.601457,1.264972,2.724352,0.468082,0.846979,0.601457,1.596729,2.884677,0.34502,0.866968,0.466593,0.951575,10.090633,0.915928,3.050355
2016-653-FA,X-008,Yes,7/18/2016,8:40:36,48.150788,-123.563182,surface, 16-653FA_75,0,0.14441,0.001963,0.343597,2.032134,4.427499,7.284266,10.307924,13.056704,15.118289,14.725606,12.074997,8.315059,4.869267,2.542621,1.344939,0.726463,0.284695,0.137439,0.127622,0.098587,0.064746,0.040294,0.034639,0.041349,0.050202,0.056729,0.064054,0.068698,0.074008,0.08716,0.103641,0.117774,0.125415,0.125915,0.122918,0.112131,0.102826,0.09104,0.077257,0.068699,0.063405,0.059542,0.05751,0.055828,0.047906,0.040782,0.029673,0.02364,0.016481,0.009489,0.002164,0,0,0.14441,97.884418,1.327756,0.643417,1.971172,-0.08,0.122,0.3,0.51,0.959,1.407,1.633,1.858,2.224,0.959256,0.964114,0.682503,0.054457,1.052841,0.959256,0.966543,0.666627,0.010931,0.169374,0.728594,1.075053,1.262632,4.029248,27.302111
2016-653-FA,X-009,Yes,7/18/2016,8:49:33,48.149851,-123.562399,surface, 16-653FA_76,0,0,0,0,0,0.013676,0.060267,0.081129,0.222525,0.593401,0.89242,1.133489,1.564632,2.04677,2.364525,2.464042,2.499937,2.457573,2.36273,2.280532,2.308857,2.536247,3.025227,3.829646,4.598907,5.117246,5.298436,5.205588,4.972345,4.664136,4.432978,4.148511,3.81795,3.441066,3.033221,2.65541,2.238956,1.91471,1.637298,1.376618,1.210024,1.098733,1.018867,0.960887,0.923868,0.843338,0.805888,0.668965,0.537744,0.376421,0.215098,0.049165,0,0,0,25.882752,62.394334,11.722914,74.117248,1.81,2.359,2.961,3.916,5.36,6.751,7.489,8.267,9.35,5.359839,5.270179,2.274408,-0.000459,1.090391,5.359839,5.225349,2.263912,-0.059406,0.0974,0.6653,5.376822,4.800688,0.165555,2.701333
2016-653-FA,X-010,Yes,7/18/2016,8:56:48,48.149198,-123.561827,surface, 16-653FA_77,0,0.529263,0.13727,0.411811,1.608025,3.049364,4.873099,6.814495,8.795111,10.687481,11.766035,11.962135,11.275783,9.334387,6.657615,4.471093,2.912094,1.63744,0.647132,0.205906,0.147075,0.118,0.040434,0.029658,0.047215,0.062433,0.070939,0.077001,0.07918,0.078215,0.08714,0.103832,0.118159,0.124166,0.123575,0.118602,0.107474,0.095514,0.083794,0.070892,0.063204,0.059103,0.057461,0.056317,0.054395,0.046387,0.037018,0.024698,0.019517,0.013603,0.007688,0.001774,0,0,0.529263,97.511352,1.363536,0.595849,1.959385,-0.043,0.226,0.456,0.72,1.279,1.833,2.102,2.365,2.724,1.279321,1.278937,0.830838,0.021769,1.01911,1.279321,1.278745,0.823017,-0.0007,0.074381,0.681359,1.36523,1.359237,2.908621,19.199739
2016-653-FA,X-011,Yes,7/18/2016,9:13:12,48.150383,-123.560396,surface, 16-653FA_78,0,0.101455,0,0.025659,0.520205,1.465713,2.604541,3.585198,4.428774,4.991159,4.709966,3.690645,2.492064,1.560616,0.966598,0.678376,0.52372,0.520205,0.552793,0.608464,0.68972,0.804103,1.01433,1.458613,2.059792,2.642597,3.12826,3.519793,3.852891,4.139602,4.449756,4.565625,4.475309,4.191763,3.77834,3.33831,2.81198,2.382091,1.996128,1.616642,1.369141,1.189213,1.062853,0.98288,0.933179,0.845474,0.811485,0.674298,0.544001,0.382096,0.213715,0.049867,0,0,0.101455,35.418522,51.809052,12.670971,64.480023,0.273,0.604,0.92,1.424,5.544,6.999,7.664,8.354,9.362,5.544366,4.709405,3.063268,-0.26566,0.668116,5.544366,4.291925,3.372309,-0.37139,-0.215519,0.347585,4.785302,9.031881,-0.161762,1.845136
2016-653-FA,X-012,Yes,7/18/2016,9:22:32,48.150845,-123.560697,surface, 16-653FA_79,35.531822,3.396069,1.615372,2.068605,3.085476,4.21856,5.374887,6.275544,6.91472,7.089041,6.566079,5.403941,4.079104,2.678728,1.458483,0.685661,0.307967,0.174321,0.098782,0.03254,0.006074,0.014848,0.032362,0.038221,0.050807,0.065407,0.080591,0.092563,0.102198,0.117382,0.145998,0.175197,0.195637,0.203521,0.200309,0.191549,0.173445,0.157093,0.138698,0.117674,0.102198,0.089351,0.078839,0.070955,0.065407,0.058107,0.054895,0.045551,0.036499,0.025404,0.014308,0.003212,0,0,38.927892,58.148731,2.022279,0.901098,2.923377,-1.127,-1.169,-1.271,-1.532,0.004,0.981,1.335,1.649,2.116,0.004348,0.022771,1.143098,0.161678,0.528937,0.004348,0.031983,1.303466,0.021201,0.375879,0.243995,-0.157636,3.919185,1.604706,8.086387
2016-653-FA,X-013,Yes,7/18/2016,9:34:42,48.151416,-123.561109,surface, 16-653FA_80,0,0,6.720566,2.957049,7.556903,12.047236,14.038515,16.228921,16.228921,9.090187,6.810173,3.584302,2.767877,1.154942,0.219041,0.179215,0.001792,0,0,0,0,0,0,0,0,0,0.000054,0.002775,0.015119,0.023279,0.019759,0.019179,0.023984,0.028043,0.029369,0.029824,0.028002,0.025516,0.022865,0.019676,0.017522,0.015989,0.014746,0.013835,0.013338,0.012178,0.011805,0.0099,0.008036,0.005633,0.00319,0.000746,0,0,0,99.585638,0.244902,0.169459,0.414362,-1.582,-0.483,-0.269,-0.074,0.36,0.739,0.975,1.187,1.481,0.359621,0.355262,0.775141,-0.139241,1.544537,0.359621,0.353083,0.62221,-0.010507,-0.659511,1.461097,0.372634,0.644916,3.671298,39.070956
2016-653-FA,X-100,Yes,7/19/2016,7:28:35,48.146432,-123.536441,surface, 16-653FA_81,0,0.127053,0,0,0.000014,0.058479,0.315598,0.408422,0.798278,1.865744,2.738281,3.536559,5.420867,8.474746,11.602884,13.552168,13.552168,11.602884,8.383319,5.143159,2.75361,1.378137,0.694313,0.398188,0.290501,0.268012,0.26828,0.269471,0.275302,0.296011,0.350667,0.409272,0.451599,0.467647,0.461137,0.439052,0.394875,0.353489,0.309076,0.263024,0.234633,0.217625,0.209681,0.205232,0.198011,0.169435,0.136934,0.094425,0.073963,0.051634,0.029306,0.006838,0,0,0.127053,91.585316,6.087813,2.199818,8.287631,1.144,1.509,1.776,2.031,2.521,3.028,3.323,3.718,6.361,2.521462,2.540427,1.177216,0.254318,2.145983,2.521462,2.549909,0.773515,0.036777,1.591248,2.372289,2.763235,2.248042,2.470413,10.933752
2016-653-FA,X-101,Yes,7/19/2016,7:31:14,48.145955,-123.537023,surface, 16-653FA_82,59.547481,28.062284,1.0895,0.782353,0.457822,0.282806,0.24224,0.208628,0.2179,0.337281,0.498388,0.671085,0.915643,1.155565,1.228585,1.036184,0.715129,0.461312,0.302305,0.205953,0.146394,0.102312,0.072436,0.061992,0.059708,0.055707,0.056105,0.057423,0.057184,0.055423,0.06,0.065372,0.069632,0.071904,0.06987,0.065724,0.059749,0.053012,0.047038,0.040427,0.036167,0.032385,0.029159,0.027728,0.027854,0.025184,0.024512,0.020047,0.015119,0.009598,0.005236,0.001154,0,0,87.609764,11.057385,0.991242,0.341609,1.33285,-1.122,-1.132,-1.164,-1.249,-1.725,-0.703,-0.893,-0.199,2.109,-1.725081,-1.260702,0.557094,3.264833,2.424858,-1.725081,-1.028513,0.135096,5.156081,16.425501,10.958125,-1.341254,2.298888,3.336555,17.299523
2016-653-FA,X-102,Yes,7/19/2016,7:40:49,48.147099,-123.539878,surface, 16-653FA_83,3.59365,4.746221,1.370015,1.396878,1.513285,1.71028,1.943093,2.184861,2.731076,3.832461,5.345745,7.530606,10.387043,12.536086,12.625629,10.297499,6.545628,3.304154,1.280472,0.429809,0.242743,0.22985,0.178114,0.120143,0.114603,0.13425,0.148911,0.153502,0.152138,0.160637,0.193776,0.222035,0.245519,0.252369,0.251747,0.238433,0.218062,0.194044,0.172843,0.149151,0.135463,0.127017,0.122231,0.118625,0.113305,0.097785,0.08159,0.056351,0.037795,0.01961,0.010379,0.002491,0,0,8.339871,87.437212,2.978282,1.244635,4.222917,-0.627,-0.696,0.217,0.999,1.788,2.288,2.509,2.739,3.319,1.787659,1.504738,1.170948,-0.297164,1.25465,1.787659,1.363277,1.146079,-0.37029,-0.385704,0.721608,1.621794,2.938067,1.112852,8.397778
2016-653-FA,X-103,Yes,7/19/2016,7:44:24,48.147802,-123.539546,surface, 16-653FA_84,0,0.687467,0,0,0.009129,0.080939,0.197642,0.338814,0.828213,1.769363,2.49405,3.228147,4.922219,7.820963,11.105579,13.646686,14.587837,12.893844,9.38013,5.51092,2.644014,1.148584,0.574464,0.364799,0.259715,0.218308,0.210878,0.215575,0.220168,0.232912,0.271257,0.316604,0.350143,0.363725,0.357348,0.339791,0.306143,0.277408,0.247318,0.217233,0.200629,0.190506,0.184562,0.178613,0.167432,0.13858,0.107526,0.07164,0.055893,0.039178,0.021939,0.005171,0,0,0.687467,92.607073,4.879241,1.82622,6.70546,1.121,1.523,1.806,2.068,2.552,3.01,3.25,3.544,5.34,2.552479,2.536197,1.000382,0.143817,1.834812,2.552479,2.528056,0.722359,-0.033809,0.938648,1.920111,2.70552,1.971292,2.406014,12.275832
2016-653-FA,X-104,Yes,7/19/2016,8:05:52,48.147999,-123.542368,surface, 16-653FA_85,41.358386,16.201334,0.084165,0.076149,0.128251,0.252494,0.460902,0.693357,1.07811,1.807538,2.833546,4.168158,5.530825,6.292315,5.851452,4.328472,2.536965,1.294534,0.681556,0.417542,0.283709,0.197765,0.140301,0.118401,0.11747,0.121258,0.125045,0.127413,0.12907,0.134514,0.154146,0.179442,0.196233,0.201678,0.200021,0.190805,0.174961,0.156056,0.139502,0.119615,0.105684,0.095012,0.087838,0.083359,0.080774,0.073325,0.068626,0.052944,0.036533,0.019667,0.010416,0.002367,0,0,57.55972,38.997805,2.466815,0.97566,3.442475,-1.125,-1.153,-1.226,-1.415,-0.696,1.764,2.13,2.432,3.008,-0.695671,0.069464,1.465277,0.738142,0.532795,-0.695671,0.452031,1.678336,0.683834,0.975566,0.231077,-0.113992,5.336664,1.225786,4.88933
2016-653-FA,X-105,Yes,7/19/2016,8:20:13,48.14841,-123.542028,surface, 16-653FA_86,0,0,0,0.003779,0.077468,0.207842,0.368448,0.547948,0.991974,1.832791,2.768081,4.241872,7.000505,10.58106,13.698694,14.926853,13.698694,10.203165,6.283445,3.259264,1.584072,0.834169,0.50007,0.31887,0.257098,0.251322,0.254441,0.245803,0.235506,0.244616,0.290519,0.340687,0.376953,0.389127,0.380921,0.361418,0.323978,0.291586,0.259652,0.225019,0.204517,0.190169,0.18041,0.170355,0.158667,0.132322,0.106166,0.073734,0.057551,0.040396,0.022688,0.005312,0,0,0,93.110127,5.062915,1.826958,6.889873,1.101,1.45,1.691,1.927,2.384,2.849,3.111,3.444,5.566,2.384369,2.39552,1.031343,0.224261,1.985721,2.384369,2.401096,0.709674,0.02357,1.3368,2.145773,2.593017,1.990233,2.714947,12.720926
2016-653-FA,T15_4 duplicate,Yes,7/20/2016,15:37:36,48.14699,-123.536105,surface, 16-653FA_87,0,0,0,0,0,0.015081,0.160234,0.603233,1.517508,3.035017,5.118056,8.002264,11.593386,14.609552,15.457848,13.572745,9.614028,5.532779,2.64857,1.149913,0.529049,0.283673,0.194719,0.15409,0.139604,0.147173,0.165202,0.183812,0.204449,0.240621,0.306932,0.374626,0.422059,0.441675,0.43558,0.415758,0.37654,0.340368,0.301433,0.257771,0.227616,0.204577,0.186987,0.172962,0.160036,0.137606,0.118599,0.089949,0.071478,0.049977,0.028475,0.006392,0,0,0,93.442936,4.543208,2.013857,6.557064,0.983,1.234,1.437,1.654,2.091,2.534,2.78,3.106,6.108,2.091183,2.102705,1.112482,0.296604,2.388097,2.091183,2.108466,0.671816,0.025725,2.164705,2.814582,2.35746,2.206148,2.983313,13.251155
2016-653-FA,X-009 duplicate,Yes,7/18/2016,8:49:33,48.149851,-123.562399,surface, 16-653FA_88,0,0,0,0,0,0.006902,0.059503,0.157089,0.342739,0.659296,1.011556,1.416178,1.904105,2.311107,2.451535,2.363615,2.170303,2.019718,1.979412,1.997596,2.039185,2.174203,2.540698,3.242895,4.005493,4.610879,4.945244,5.02765,4.957403,4.807376,4.706405,4.508032,4.210592,3.82123,3.370188,2.949391,2.475012,2.108035,1.787734,1.491484,1.311209,1.177609,1.089494,1.030672,0.992331,0.904458,0.867312,0.724501,0.586783,0.40389,0.228617,0.053344,0,0,0,25.064041,62.286523,12.649436,74.935959,1.686,2.22,2.893,3.993,5.529,6.906,7.623,8.394,9.443,5.529036,5.348533,2.35775,-0.052683,1.091552,5.529036,5.258282,2.36479,-0.114494,0.01497,0.640175,5.46523,5.088854,0.046245,2.613672
2016-653-FA,X-110,Yes,7/19/2016,8:26:24,48.149136,-123.544083,surface, 16-653FA_89,0,0,0,0,0,0.042746,0.260196,0.566855,1.319563,2.722761,4.218886,6.012377,8.772308,11.894655,14.031976,14.124903,11.894655,8.205454,4.627764,2.165199,0.911867,0.400472,0.231941,0.180073,0.163094,0.166768,0.193174,0.223298,0.244147,0.276357,0.350531,0.433751,0.496805,0.525316,0.522067,0.500036,0.452275,0.4066,0.357175,0.303681,0.267532,0.24368,0.226781,0.214744,0.203156,0.176244,0.15233,0.114837,0.091793,0.063977,0.036856,0.008345,0,0,0,92.172638,5.366233,2.46113,7.827362,1.006,1.292,1.529,1.776,2.253,2.732,2.998,3.396,6.685,2.252999,2.259987,1.227641,0.28763,2.435182,2.252999,2.26348,0.734417,0.014271,2.168914,2.866232,2.548008,2.513871,2.677101,11.13658
2016-653-FA,X-111,Yes,7/19/2016,8:33:40,48.148691,-123.544455,surface, 16-653FA_90,42.596786,26.984458,8.192564,6.987775,5.210712,3.343289,2.002961,1.147561,0.587335,0.481916,0.563239,0.337341,0.253006,0.533119,0.277101,0.018072,0.048192,0.02259,0.003614,0.008434,0.008434,0.004217,0.004821,0.005698,0.013356,0.017793,0.01512,0.015528,0.017894,0.01866,0.018233,0.019664,0.021359,0.022144,0.021842,0.021377,0.019845,0.018253,0.016321,0.01377,0.012026,0.010743,0.010042,0.009867,0.009913,0.008984,0.007863,0.005846,0.004708,0.003295,0.001883,0.000439,0,0,69.581244,30.031471,0.271586,0.1157,0.387286,-1.124,-1.151,-1.219,-1.396,-0.624,-0.837,-0.527,-0.248,0.208,-0.624154,-0.790184,0.374811,-0.235249,0.976457,-0.624154,-0.873198,0.345937,-0.719913,0.480234,0.925445,-1.271248,1.024544,3.079698,25.55021
2016-653-FA,X-120,Yes,7/19/2016,8:47:51,48.149662,-123.546314,surface, 16-653FA_91,0,0,0,0,0.000774,0.088779,0.292782,0.321116,0.547785,1.785025,2.66337,3.607827,6.035083,9.822357,13.97797,16.811342,15.677993,11.239043,6.497867,2.946707,1.12626,0.584236,0.440474,0.20132,0.117694,0.119448,0.144683,0.169358,0.18506,0.210295,0.265252,0.323574,0.366754,0.386382,0.383017,0.367876,0.333668,0.301142,0.264131,0.221511,0.189546,0.162628,0.141318,0.126738,0.116644,0.104306,0.09982,0.083557,0.067294,0.047106,0.026918,0.006169,0,0,0,94.026317,4.315998,1.657685,5.973683,1.195,1.536,1.771,1.997,2.419,2.824,3.042,3.301,5.167,2.418776,2.410494,0.919467,0.182172,1.967122,2.418776,2.406353,0.635403,-0.019552,1.199791,2.125301,2.599952,1.795979,2.977823,14.496955
