FACS/FAN I.D.,Sample ID,Sample Recovered,Date Collected,Time (GMT),Latitude (deg. N),Longitude (deg. E),Sample Type,Lab ID,Wt. percent in -2.00 phi bin,Wt. percent in -1.00 phi bin,Wt. percent in -0.75 phi bin,Wt. percent in -0.50 phi bin,Wt. percent in -0.25 phi bin,Wt. percent in 0.00 phi bin,Wt. percent in 0.25 phi bin,Wt. percent in 0.50 phi bin,Wt. percent in 0.75 phi bin,Wt. percent in 1.00 phi bin,Wt. percent in 1.25 phi bin,Wt. percent in 1.50 phi bin,Wt. percent in 1.75 phi bin,Wt. percent in 2.00 phi bin,Wt. percent in 2.25 phi bin,Wt. percent in 2.50 phi bin,Wt. percent in 2.75 phi bin,Wt. percent in 3.00 phi bin,Wt. percent in 3.25 phi bin,Wt. percent in 3.50 phi bin,Wt. percent in 3.75 phi bin,Wt. percent in 4.00 phi bin,Wt. percent in 4.25 phi bin,Wt. percent in 4.50 phi bin,Wt. percent in 4.75 phi bin,Wt. percent in 5.00 phi bin,Wt. percent in 5.25 phi bin,Wt. percent in 5.50 phi bin,Wt. percent in 5.75 phi bin,Wt. percent in 6.00 phi bin,Wt. percent in 6.25 phi bin,Wt. percent in 6.50 phi bin,Wt. percent in 6.75 phi bin,Wt. percent in 7.00 phi bin,Wt. percent in 7.25 phi bin,Wt. percent in 7.50 phi bin,Wt. percent in 7.75 phi bin,Wt. percent in 8.00 phi bin,Wt. percent in 8.25 phi bin,Wt. percent in 8.50 phi bin,Wt. percent in 8.75 phi bin,Wt. percent in 9.00 phi bin,Wt. percent in 9.25 phi bin,Wt. percent in 9.50 phi bin,Wt. percent in 9.75 phi bin,Wt. percent in 10.00 phi bin,Wt. percent in 10.25 phi bin,Wt. percent in 10.50 phi bin,Wt. percent in 10.75 phi bin,Wt. percent in 11.00 phi bin,Wt. percent in 11.25 phi bin,Wt. percent in 11.50 phi bin,Wt. percent in 12.00 phi bin,Wt. percent in 13.00 phi bin,Percent Gravel,Percent Sand,Percent Silt,Percent Clay,Percent Mud,D5 Phi, D10 Phi, D16 Phi, D25 Phi, D50 Phi, D75 Phi, D84 Phi, D90 Phi, D95 Phi, F-W Median, F-W Mean, F-W Sorting, F-W Skewness, F-W Kurtosis, Inman Median, Inman Mean, Inman Sorting, Inman Skew 16-84, Inman Skew 05-95, Inman Kurtosis,Moment 1 Mean,Moment 2 Variance,Moment 3 Skewness,Moment 4 Kurtosis
2017-638-FA,T15_4 duplicate,Yes,7/20/2017,20:03:00,48.147000,-123.535668,Grab,17-638FA_50,0,0.082158,0,0.001673,0.093487,0.856142,2.588107,4.792426,7.833206,11.90726,15.449916,16.729208,14.95788,10.923189,6.317736,2.922691,1.200567,0.590443,0.324743,0.186974,0.147611,0.118089,0.038379,0.002067,0.007282,0.014761,0.016921,0.026468,0.068111,0.097806,0.096901,0.106213,0.12412,0.134178,0.136547,0.134898,0.123963,0.113028,0.101827,0.087591,0.078996,0.072663,0.068245,0.065902,0.062204,0.054117,0.046837,0.035006,0.028099,0.019637,0.011176,0.002554,0,0,0.082158,97.941346,1.241643,0.734853,1.976496,0.34,0.562,0.744,0.945,1.351,1.745,1.949,2.147,2.459,1.351021,1.348047,0.622161,0.019158,1.085184,1.351021,1.346559,0.602337,-0.007407,0.08041,0.758612,1.45268,1.171926,4.216463,28.818042
2017-638-FA,T14_3,Yes,7/20/2017,20:15:00,48.148770,-123.538538,Grab,17-638FA_51,0.495294,0.945856,0,0,0.013637,0.701351,2.532658,4.471115,7.081701,10.909911,14.708898,16.559686,15.293357,11.202141,6.390091,3.000226,1.441667,0.876689,0.58446,0.360417,0.165597,0.070135,0.041886,0.04286,0.046757,0.044809,0.047909,0.060052,0.097073,0.119212,0.113304,0.116295,0.128161,0.134188,0.132808,0.129648,0.116659,0.104526,0.092299,0.079765,0.073976,0.072295,0.07375,0.074917,0.073137,0.060548,0.045106,0.027015,0.021002,0.014713,0.008425,0.002017,0,0,1.44115,96.363738,1.476146,0.718966,2.195112,0.273,0.536,0.744,0.96,1.379,1.779,1.979,2.197,2.616,1.37941,1.367466,0.663944,0.013104,1.173444,1.37941,1.361494,0.617911,-0.028995,0.104654,0.89584,1.458974,1.310936,3.326075,23.247906
2017-638-FA,T14_4,Yes,7/20/2017,20:18:00,48.148526,-123.538853,Grab,17-638FA_52,42.783717,0.202033,0,0.0031,0.060886,0.199262,0.431735,0.758303,1.416975,2.701109,4.527678,6.752772,8.800744,9.686353,8.579341,5.867162,2.972327,1.184503,0.431735,0.193727,0.110701,0.071956,0.053137,0.050369,0.047602,0.040023,0.038269,0.062581,0.081402,0.086875,0.102046,0.12111,0.136159,0.143563,0.142978,0.139013,0.127826,0.117916,0.10689,0.094275,0.085845,0.079891,0.075305,0.070597,0.065557,0.055485,0.04662,0.034062,0.02685,0.018641,0.010603,0.002394,0,0,42.98575,54.750367,1.490869,0.773014,2.263883,-3.766,-3.533,-3.252,-2.831,1.093,1.918,2.166,2.38,2.684,1.092927,0.002306,2.331875,-0.555242,0.556615,1.092927,-0.543005,2.709047,-0.603877,-0.60314,0.190551,0.219772,5.071464,0.607061,3.771067
2017-638-FA,T14_5,Yes,7/20/2017,20:20:00,48.147892,-123.539415,Grab,17-638FA_53,0,0,0,0,0,0.004698,0.026845,0.201335,0.604006,1.121725,1.610682,2.828281,6.030469,11.121375,16.106818,18.311918,16.106818,10.833753,5.666149,2.377673,0.929977,0.44102,0.25886,0.162986,0.105461,0.076699,0.074608,0.125252,0.203378,0.220606,0.252406,0.296385,0.332686,0.350572,0.351119,0.340208,0.312498,0.287244,0.260365,0.228802,0.210433,0.197761,0.188331,0.178726,0.167989,0.142387,0.118172,0.085111,0.067198,0.047038,0.026879,0.0063,0,0,0,94.323542,3.750967,1.925491,5.676458,1.396,1.677,1.85,2.027,2.398,2.771,2.979,3.223,5.243,2.39804,2.408741,0.865113,0.253716,2.118525,2.39804,2.414092,0.564579,0.028432,1.631783,2.406645,2.612867,1.787665,3.292141,15.9503
2017-638-FA,T12_5,Yes,7/20/2017,20:24:00,48.149075,-123.544053,Grab,17-638FA_54,0,0.039073,0,0,0.001174,0.107656,0.538281,1.223365,2.299926,3.983276,6.09725,8.67121,11.548564,13.799555,14.386771,12.722994,9.512885,6.018955,3.298192,1.585481,0.685084,0.293608,0.156591,0.107656,0.077317,0.057058,0.064404,0.114457,0.14211,0.140644,0.151078,0.169209,0.182373,0.186228,0.181755,0.172661,0.155797,0.140542,0.127312,0.112888,0.10658,0.102372,0.101032,0.098088,0.092351,0.076125,0.060533,0.040236,0.031711,0.022051,0.0126,0.00294,0,0,0.039073,96.774227,2.19988,0.98682,3.1867,0.812,1.086,1.307,1.55,2.031,2.492,2.725,2.959,3.364,2.031344,2.021259,0.741136,0.011462,1.110503,2.031344,2.016217,0.709039,-0.021334,0.079639,0.799386,2.139086,1.372748,3.191545,19.012621
2017-638-FA,T12_4,Yes,7/20/2017,20:26:00,48.149670,-123.543631,Grab,17-638FA_55,0,0.086042,0,0,0.000724,0.060046,0.26687,0.571864,1.105604,1.991994,3.259626,5.423179,8.940144,13.057567,15.821577,15.630956,12.199771,7.624857,4.00305,2.020587,1.134197,0.686237,0.371712,0.171559,0.095311,0.075856,0.093842,0.177782,0.225735,0.231719,0.267238,0.315375,0.353194,0.371796,0.3712,0.359855,0.330769,0.304523,0.276015,0.24242,0.221051,0.204373,0.191902,0.180759,0.168571,0.143599,0.121788,0.090599,0.071505,0.050007,0.028509,0.006543,0,0,0.086042,93.798851,4.117467,1.99764,6.115107,1.084,1.39,1.606,1.823,2.242,2.68,2.931,3.247,5.648,2.241949,2.259914,1.022635,0.266622,2.181951,2.241949,2.268896,0.66241,0.04068,1.696671,2.444566,2.477756,2.046524,2.975826,13.917492
2017-638-FA,T12_3,Yes,7/20/2017,20:28:00,48.150310,-123.543159,Grab,17-638FA_56,1.190813,0.658907,0,0,0,0.022773,0.157656,0.402899,0.867109,1.707942,3.012985,5.272724,8.557228,11.649042,12.875257,11.561455,8.846265,6.472663,5.044999,4.028992,2.942916,1.804288,0.919661,0.420417,0.210208,0.124091,0.156877,0.369446,0.482464,0.483682,0.555246,0.656206,0.737566,0.78148,0.784972,0.764317,0.705693,0.649697,0.584606,0.506221,0.452162,0.41018,0.375895,0.350704,0.329881,0.289099,0.260207,0.204111,0.163777,0.114434,0.065091,0.014698,0,0,1.84972,85.227192,8.802021,4.121067,12.923087,0.999,1.362,1.594,1.826,2.33,3.085,3.639,5.874,7.668,2.330376,2.521091,1.521776,0.440223,2.171009,2.330376,2.616448,1.02286,0.279679,1.958275,2.259628,2.820258,3.976396,1.679547,6.716624
2017-638-FA,T12_2,Yes,7/20/2017,20:31:00,48.151622,-123.542110,Grab,17-638FA_57,0.171958,0.352101,0,0,0.006919,0.360571,1.461775,3.147689,5.866591,10.134975,14.715203,17.541302,16.85914,13.058525,7.766899,3.440044,1.159675,0.516494,0.380062,0.26312,0.126687,0.04093,0.025337,0.038981,0.043853,0.040844,0.066088,0.109864,0.120646,0.12442,0.140924,0.1599,0.17186,0.174775,0.16885,0.159074,0.142811,0.128333,0.114386,0.099183,0.089984,0.08338,0.078804,0.074306,0.069682,0.058768,0.04875,0.034929,0.02777,0.019257,0.010946,0.002635,0,0,0.524058,96.846601,1.816561,0.81278,2.629341,0.476,0.708,0.883,1.069,1.452,1.834,2.01,2.202,2.523,1.45178,1.448411,0.591833,0.018896,1.096628,1.45178,1.446726,0.563272,-0.008971,0.084983,0.817324,1.567111,1.302095,3.894489,25.105901
2017-638-FA,T12_1,Yes,7/20/2017,20:34:00,48.154182,-123.539889,Grab,17-638FA_58,1.100725,2.555197,0.004137,0.384883,1.866684,4.118252,6.927901,10.006968,13.182256,15.876439,15.683998,12.604931,8.111417,4.127874,1.712731,0.567703,0.153953,0.105843,0.144331,0.134709,0.05677,0.011547,0.009622,0.010584,0.007698,0.010584,0.016358,0.018282,0.01732,0.01732,0.020206,0.022131,0.023093,0.024055,0.023093,0.021169,0.019244,0.016358,0.014433,0.012509,0.0194,0.040947,0.040624,0.035799,0.028008,0.020591,0.015623,0.013584,0.015828,0.014526,0.009625,0.002137,0,0,3.655922,95.783328,0.277116,0.283634,0.56075,-0.268,-0.001,0.224,0.459,0.913,1.316,1.494,1.674,1.902,0.912596,0.876843,0.646346,-0.086299,1.038509,0.912596,0.858967,0.6349,-0.08447,-0.150653,0.709493,0.872493,0.845505,2.469198,29.340067
2017-638-FA,T10_1,Yes,7/20/2017,20:40:00,48.153639,-123.545686,Grab,17-638FA_59,99.841,0.159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,-3.9,-3.8,-3.679,-3.499,-2.998,-2.498,-2.317,-2.197,-2.097,-2.998407,-2.998407,0.613703,0,0.737705,-2.998407,-2.998407,0.681083,0,0,0.323529,-2.12341,0.001587,25.018641,626.93241
2017-638-FA,T10_2,Yes,7/20/2017,20:43:00,48.152446,-123.546835,Grab,17-638FA_60,0,0,0,0.010731,0.556082,2.419443,5.746177,10.048492,14.536169,17.755589,17.17024,13.072796,7.863189,3.834036,1.775559,1.004849,0.643884,0.341454,0.165849,0.107314,0.060486,0.039999,0.030243,0.009073,0.009561,0.020268,0.055204,0.101534,0.115554,0.122493,0.14534,0.171633,0.189092,0.197452,0.195492,0.188125,0.17239,0.157639,0.140918,0.121728,0.108435,0.098818,0.090439,0.083301,0.077402,0.066608,0.058093,0.044273,0.0352,0.024369,0.013784,0.0032,0,0,0,97.152337,1.881093,0.966569,2.847663,0.12,0.29,0.447,0.62,0.987,1.379,1.583,1.801,2.3,0.986845,1.005591,0.614372,0.126969,1.176228,0.986845,1.014964,0.568192,0.049487,0.392181,0.918212,1.172336,1.549054,4.289015,25.611343
2017-638-FA,T10_3,Yes,7/20/2017,20:46:00,48.151684,-123.547650,Grab,17-638FA_61,0,0.142602,0,0,0.002044,0.184963,0.95402,2.200088,4.400175,8.216257,12.655372,15.867889,16.354634,14.018258,9.929599,5.928555,3.085964,1.538114,0.778792,0.438071,0.243373,0.081773,0.007788,0.012655,0.023364,0.026338,0.058626,0.115147,0.136158,0.142035,0.16032,0.182854,0.197989,0.204202,0.201016,0.1919,0.174606,0.159029,0.142195,0.123608,0.110704,0.100755,0.092559,0.086842,0.080434,0.068397,0.05891,0.044201,0.035191,0.024534,0.013878,0.003222,0,0,0.142602,96.877942,1.994026,0.985429,2.979455,0.609,0.832,0.998,1.188,1.586,2,2.226,2.462,2.918,1.586492,1.603632,0.656898,0.097715,1.165866,1.586492,1.612202,0.61416,0.041863,0.288651,0.879637,1.746041,1.429458,3.792004,22.371967
2017-638-FA,T10_4,Yes,7/20/2017,20:47:00,48.151064,-123.548024,Grab,17-638FA_62,0,0.205859,0,0,0,0.022867,0.123862,0.26678,0.647895,1.381541,2.096132,3.029863,4.87827,7.850966,11.528725,14.86348,16.102103,13.720135,9.308731,4.983077,2.143771,0.800341,0.323948,0.18103,0.13339,0.102985,0.160164,0.261507,0.274967,0.272247,0.298491,0.328223,0.346984,0.351647,0.340851,0.321897,0.290297,0.263867,0.237623,0.20975,0.194801,0.18493,0.178639,0.17121,0.161192,0.135614,0.109667,0.077318,0.06074,0.042156,0.024024,0.005439,0,0,0.205859,93.748542,4.252494,1.793104,6.045598,1.275,1.63,1.873,2.11,2.552,2.969,3.195,3.447,5.4,2.551674,2.539624,0.955463,0.176815,1.967695,2.551674,2.533599,0.660985,-0.027346,1.188717,2.120199,2.717921,1.810994,2.807086,13.941652
2017-638-FA,T10_5,Yes,7/20/2017,20:50:00,48.150438,-123.548257,Grab,17-638FA_63,0,0,0,0,0,0.028861,0.158272,0.316543,0.679637,1.405825,2.495106,4.450227,7.801862,11.916925,15.082359,15.734066,13.31344,9.123896,5.176414,2.569587,1.238243,0.586536,0.251373,0.102411,0.07355,0.067784,0.092075,0.211786,0.296275,0.323111,0.384914,0.457403,0.51163,0.534554,0.531018,0.509904,0.466054,0.424781,0.379995,0.329832,0.296283,0.270062,0.250674,0.235078,0.220481,0.189494,0.16522,0.126438,0.100443,0.070379,0.039631,0.009566,0,0,0,92.0778,5.238624,2.683576,7.9222,1.244,1.519,1.718,1.924,2.345,2.794,3.069,3.474,6.821,2.344644,2.377496,1.182715,0.339152,2.629666,2.344644,2.393923,0.675483,0.072953,2.498899,3.128022,2.66713,2.487326,2.756291,11.30571
2017-638-FA,T8_5,Yes,7/20/2017,20:53:00,48.151052,-123.552645,Grab,17-638FA_64,0,0,0,0,0,0.042886,0.295437,0.686177,1.400944,2.706586,4.688874,7.757608,11.817487,15.438975,16.582603,14.39065,9.720836,5.127265,2.172893,0.886312,0.466981,0.276377,0.123893,0.042886,0.033356,0.045745,0.059428,0.125522,0.224642,0.249725,0.283725,0.327978,0.361491,0.376321,0.372488,0.358868,0.328005,0.299979,0.270152,0.236194,0.212997,0.1959,0.18251,0.170922,0.159695,0.13665,0.118181,0.08913,0.070838,0.0494,0.027963,0.006525,0,0,0,94.45889,3.614053,1.927058,5.54111,0.992,1.257,1.461,1.671,2.083,2.486,2.71,2.966,5.639,2.082663,2.084374,1.016337,0.267374,2.334747,2.082663,2.085229,0.624713,0.004108,1.973306,2.718728,2.313073,2.040603,3.201615,15.026345
2017-638-FA,T8_4,Yes,7/20/2017,20:56:00,48.151615,-123.552176,Grab,17-638FA_65,0,0,0,0,0,0.034038,0.223679,0.573785,1.390699,3.063429,5.553072,8.791554,12.350967,14.976763,15.36577,13.226232,9.520942,5.7184,2.946727,1.41015,0.700212,0.350106,0.155603,0.069049,0.051543,0.056819,0.077458,0.139672,0.171776,0.170381,0.188152,0.2139,0.232054,0.237938,0.230856,0.219244,0.197033,0.17884,0.160538,0.141854,0.13201,0.125615,0.120997,0.117186,0.109042,0.092165,0.073854,0.051326,0.040434,0.028332,0.015954,0.003851,0,0,0,96.196526,2.590318,1.213157,3.803474,0.987,1.223,1.412,1.621,2.052,2.49,2.721,2.964,3.472,2.052431,2.062084,0.703824,0.082385,1.171856,2.052431,2.06691,0.654569,0.02212,0.270794,0.898316,2.212208,1.490711,3.417097,18.905345
2017-638-FA,T8_3,Yes,7/20/2017,20:58:00,48.152002,-123.552269,Grab,17-638FA_66,0,0,0,0,0.001758,0.165992,0.849489,1.982141,4.081453,7.830923,12.400588,16.111001,17.087425,14.841649,10.44774,5.858546,2.655874,1.171709,0.615147,0.410098,0.283163,0.126935,0.02734,0.012694,0.036128,0.044916,0.038334,0.044137,0.10146,0.146747,0.15209,0.168141,0.194441,0.207452,0.20815,0.204244,0.187391,0.171515,0.154598,0.13503,0.123917,0.115621,0.109112,0.104849,0.097776,0.083979,0.069444,0.050462,0.040287,0.028316,0.016115,0.003683,0,0,0,96.921631,1.945178,1.13319,3.078369,0.65,0.865,1.027,1.213,1.601,1.994,2.206,2.427,2.891,1.601387,1.611625,0.634475,0.088485,1.176258,1.601387,1.616744,0.589639,0.026045,0.286898,0.900935,1.765337,1.478883,3.962922,23.084108
2017-638-FA,T8_2,Yes,7/20/2017,21:01:00,48.152875,-123.551754,Grab,17-638FA_67,2.10779,1.197096,0.746848,3.44699,7.650402,11.968714,14.745455,15.319953,14.170957,11.394215,7.707852,4.251287,1.924569,0.909622,0.622373,0.421299,0.201074,0.105325,0.0383,0.01149,0.029682,0.032555,0.008043,0.00008,0,0,0,0.000119,0.006026,0.036158,0.057002,0.063325,0.07192,0.076069,0.076168,0.074488,0.068363,0.062634,0.056015,0.048012,0.042283,0.037639,0.034083,0.031613,0.030032,0.027365,0.026575,0.022327,0.018178,0.012744,0.007212,0.001679,0,0,3.304886,95.698962,0.600396,0.395757,0.996153,-0.604,-0.391,-0.228,-0.035,0.388,0.83,1.04,1.235,1.536,0.387712,0.399729,0.641018,0.050813,1.0131,0.387712,0.405738,0.633812,0.028441,0.123502,0.687522,0.44106,1.091702,3.65182,31.621415
2017-638-FA,T8_1,Yes,7/20/2017,21:03:00,48.154344,-123.551434,Grab,17-638FA_68,91.885402,5.106631,0.356256,0.331206,0.297807,0.264965,0.221547,0.165882,0.131091,0.121071,0.103815,0.080158,0.075983,0.087951,0.084611,0.075704,0.085446,0.075426,0.05316,0.039522,0.033399,0.023379,0.007236,0.001475,0.004175,0.00501,0.003897,0.003859,0.010745,0.021514,0.020408,0.019211,0.020167,0.019798,0.018986,0.017872,0.015801,0.014045,0.012401,0.01061,0.009551,0.008907,0.008532,0.00841,0.008296,0.007577,0.006945,0.005425,0.004155,0.002709,0.001513,0.000361,0,0,96.992032,2.708378,0.204198,0.095391,0.29959,-3.891,-3.782,-3.652,-3.456,-2.912,-2.368,-2.172,-2.041,-0.733,-2.911688,-2.911688,0.848483,0.189823,1.189169,-2.911688,-2.911688,0.740052,0,0.809979,1.133509,-1.973533,0.54093,8.768443,103.61382
2017-638-FA,T14_1,Yes,7/20/2017,21:10:00,48.151537,-123.535848,Grab,17-638FA_69,99.315,0.685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,-3.899,-3.799,-3.678,-3.497,-2.993,-2.49,-2.308,-2.188,-2.087,-2.993103,-2.993103,0.616953,0,0.737705,-2.993103,-2.993103,0.68469,0,0,0.323529,-2.11815,0.006803,11.957939,143.992299
2017-638-FA,T15_1,Yes,7/20/2017,21:14:00,48.150789,-123.530678,Grab,17-638FA_70,99.989,0.011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,-3.9,-3.8,-3.68,-3.5,-3,-2.5,-2.32,-2.2,-2.1,-2.99989,-2.99989,0.612795,0,0.737705,-2.99989,-2.99989,0.680075,0,0,0.323529,-2.12489,0.00011,95.330526,9088.909201
2017-638-FA,A1,Yes,7/20/2017,21:23:00,48.145325,-123.533826,Grab,17-638FA_71,0,0,0,0,0.005549,0.336922,1.397235,2.824199,4.726817,7.531197,10.900417,13.873258,15.359679,14.666016,11.79227,7.977124,4.161978,1.605334,0.485564,0.208099,0.158552,0.118914,0.060448,0.035674,0.043602,0.056484,0.055493,0.047565,0.040251,0.049658,0.082343,0.103603,0.117253,0.122386,0.119582,0.112808,0.100161,0.089414,0.080563,0.071212,0.06773,0.068131,0.068535,0.068033,0.064644,0.052416,0.036972,0.020728,0.015979,0.01126,0.006458,0.00149,0,0,0,98.129124,1.236725,0.63415,1.870876,0.529,0.779,0.979,1.197,1.643,2.072,2.268,2.455,2.715,1.642846,1.629926,0.653409,-0.024542,1.024297,1.642846,1.623466,0.644427,-0.030073,-0.032242,0.695991,1.710202,1.041517,3.780451,26.698444
2017-638-FA,A1 duplicate,Yes,7/20/2017,21:23:00,48.145325,-123.533826,Grab,17-638FA_72,0,0,0,0,0.003594,0.291374,1.291759,2.612656,4.380327,7.080395,10.489474,13.403217,15.054338,14.665839,12.04347,8.090492,4.302627,1.816233,0.660448,0.320512,0.223387,0.145687,0.04662,0.003496,0.011655,0.020701,0.035075,0.087415,0.124661,0.133107,0.155681,0.186705,0.210388,0.222438,0.222021,0.213567,0.194313,0.176472,0.156069,0.133247,0.117809,0.106514,0.098072,0.092954,0.087692,0.076606,0.067703,0.052069,0.041545,0.029082,0.016618,0.003878,0,0,0,96.875828,2.044315,1.079857,3.124172,0.557,0.811,1.01,1.228,1.679,2.12,2.331,2.533,2.924,1.678943,1.673356,0.689024,0.0195,1.088087,1.678943,1.670562,0.660731,-0.012684,0.092581,0.791306,1.815879,1.514862,3.64463,21.023942
2017-638-FA,A2,Yes,7/20/2017,21:29:00,48.142757,-123.531177,Grab,17-638FA_73,0,0,0,0,0.000118,0.061846,0.382858,0.854068,1.511799,2.738908,4.643381,7.25467,10.504055,13.547285,15.216154,14.627142,11.780248,7.529542,3.838398,1.619784,0.667547,0.333774,0.176704,0.094242,0.065773,0.058901,0.05226,0.057687,0.106888,0.142157,0.137903,0.144654,0.161606,0.1686,0.16573,0.158681,0.14302,0.129144,0.117064,0.103571,0.098447,0.095903,0.095313,0.093461,0.0883,0.072883,0.056914,0.03742,0.029668,0.020786,0.011903,0.002842,0,0,0,97.111576,1.96395,0.924474,2.888424,0.963,1.243,1.46,1.69,2.146,2.578,2.778,2.978,3.324,2.145956,2.128059,0.687281,-0.021216,1.090055,2.145956,2.11911,0.659096,-0.040731,-0.003045,0.79112,2.228983,1.2254,3.349972,20.989761
2017-638-FA,A3,Yes,7/20/2017,21:34:00,48.140747,-123.528601,Grab,17-638FA_74,0,0.164176,0,0,0.001844,0.18441,0.883229,1.824692,3.096153,5.250843,8.366408,11.74403,14.364599,15.044006,13.394018,10.191101,6.318482,3.115565,1.271461,0.592054,0.407644,0.252351,0.079588,0.008056,0.037853,0.068911,0.057563,0.049175,0.104594,0.158008,0.170273,0.192931,0.223266,0.237344,0.23765,0.231555,0.211185,0.193028,0.172739,0.149931,0.136979,0.129111,0.122988,0.118453,0.112052,0.095443,0.07914,0.056555,0.045072,0.031496,0.01792,0.004073,0,0,0.164176,96.302892,2.260979,1.271953,3.532932,0.674,0.948,1.153,1.373,1.822,2.267,2.487,2.716,3.205,1.822404,1.821047,0.716971,0.044762,1.161005,1.822404,1.820368,0.667027,-0.003052,0.175625,0.897085,1.974248,1.633222,3.421,18.989968
2017-638-FA,A4,Yes,7/20/2017,21:39:00,48.138165,-123.525417,Grab,17-638FA_75,5.949176,3.955552,0.001229,0.028965,0.219433,0.500307,0.930395,1.50092,2.404982,3.923457,5.872019,8.162896,10.53277,12.112685,12.112685,10.53277,7.803027,4.950402,2.747297,1.421924,0.728517,0.351092,0.140437,0.063197,0.054419,0.050908,0.046845,0.076108,0.124585,0.137525,0.154562,0.175989,0.192896,0.200732,0.197969,0.191077,0.174431,0.160873,0.146112,0.130343,0.121304,0.116068,0.112003,0.107581,0.101274,0.084791,0.068016,0.046887,0.03687,0.025718,0.014566,0.003414,0,0,9.904728,86.83777,2.142554,1.114947,3.257501,-2.319,-0.274,0.79,1.24,1.881,2.412,2.667,2.922,3.379,1.880594,1.779207,1.332786,-0.318047,1.992536,1.880594,1.728513,0.938942,-0.16197,-1.438587,2.034199,1.727753,2.819299,0.663715,8.377549
2017-638-FA,A5,Yes,7/20/2017,21:43:00,48.136425,-123.522671,Grab,17-638FA_76,1.354754,0,0,0,0.000767,0.136001,0.68972,1.379441,2.166305,3.526317,5.517764,8.033786,10.977241,13.30869,14.08584,12.920115,10.102947,6.557201,3.613747,1.77773,0.84515,0.398289,0.145716,0.063143,0.075772,0.084515,0.062395,0.049555,0.08926,0.125101,0.127466,0.136038,0.150964,0.154347,0.148507,0.139993,0.123604,0.109158,0.097112,0.086426,0.083191,0.084505,0.086482,0.088745,0.085396,0.071145,0.052767,0.032064,0.024961,0.017532,0.009955,0.002377,0,0,1.354754,96.037053,1.785535,0.822658,2.608193,0.68,1.041,1.295,1.557,2.055,2.522,2.745,2.97,3.334,2.054904,2.031647,0.764692,-0.042085,1.127169,2.054904,2.020019,0.725031,-0.048114,-0.066001,0.830519,2.087347,1.463838,1.932232,16.422013
2017-638-FA,A6,Yes,7/20/2017,21:48:00,48.134400,-123.518345,Grab,17-638FA_77,0,0,0,0,0,0.017366,0.074673,0.14761,0.260489,0.659905,0.894345,1.180883,2.240204,3.907333,5.869683,8.188034,10.766874,12.590296,12.937614,11.287851,7.771251,4.080992,1.623714,0.581758,0.32127,0.22813,0.268368,0.59128,0.754681,0.730144,0.788127,0.873413,0.93458,0.955355,0.935706,0.896697,0.816363,0.745677,0.666597,0.578674,0.519694,0.475603,0.445984,0.429101,0.421479,0.388934,0.373594,0.304387,0.229553,0.145527,0.081749,0.018459,0,0,0,82.875404,12.045261,5.079334,17.124596,1.712,2.032,2.277,2.541,3.065,3.626,4.169,6.599,8.028,3.065145,3.170303,1.430008,0.36916,2.385344,3.065145,3.222883,0.946126,0.16672,1.907853,2.337738,3.537915,3.46002,1.892058,6.367649
2017-638-FA,A7,No,7/20/2017,21:52:00,48.133308,-123.512817,Grab,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
