Survey_Date,Longitude,Latitude,X,Y,Ellip_Ht_m,Ortho_Ht_m
02/15/2016,-123.560399,48.149824,297135.850,131434.996,-18.937,1.173
02/15/2016,-123.560409,48.149827,297135.153,131435.290,-18.929,1.181
02/15/2016,-123.560570,48.149895,297123.398,131443.379,-19.770,0.340
02/15/2016,-123.560560,48.149893,297124.143,131443.043,-19.685,0.425
02/15/2016,-123.560549,48.149892,297124.965,131442.922,-19.691,0.419
02/15/2016,-123.560539,48.149893,297125.746,131443.015,-20.007,0.103
02/15/2016,-123.560509,48.149896,297127.952,131443.310,-19.687,0.423
02/15/2016,-123.560502,48.149892,297128.475,131442.769,-19.744,0.366
02/15/2016,-123.560498,48.149885,297128.768,131442.068,-19.873,0.237
02/15/2016,-123.560493,48.149879,297129.080,131441.306,-19.060,1.050
02/15/2016,-123.560485,48.149874,297129.637,131440.746,-19.010,1.100
02/15/2016,-123.560478,48.149869,297130.182,131440.202,-19.009,1.101
02/15/2016,-123.560474,48.149863,297130.403,131439.472,-19.020,1.090
02/15/2016,-123.560469,48.149857,297130.803,131438.812,-19.732,0.378
02/15/2016,-123.560461,48.149852,297131.328,131438.237,-18.928,1.182
02/15/2016,-123.560453,48.149848,297131.959,131437.815,-19.885,0.225
02/15/2016,-123.560444,48.149845,297132.604,131437.383,-19.051,1.059
02/15/2016,-123.560433,48.149842,297133.385,131437.077,-19.002,1.108
02/15/2016,-123.560423,48.149840,297134.158,131436.856,-19.715,0.395
02/15/2016,-123.560411,48.149840,297135.003,131436.751,-19.059,1.051
02/15/2016,-123.560401,48.149838,297135.754,131436.535,-19.798,0.312
02/15/2016,-123.560391,48.149837,297136.502,131436.450,-19.726,0.384
02/15/2016,-123.560381,48.149836,297137.234,131436.241,-19.720,0.390
02/15/2016,-123.560371,48.149833,297137.991,131435.864,-19.603,0.507
02/15/2016,-123.560360,48.149831,297138.788,131435.630,-19.743,0.367
02/15/2016,-123.560349,48.149828,297139.570,131435.283,-19.460,0.650
02/15/2016,-123.560338,48.149825,297140.364,131434.934,-19.749,0.361
02/15/2016,-123.560328,48.149823,297141.162,131434.648,-19.037,1.073
02/15/2016,-123.560318,48.149819,297141.850,131434.228,-18.947,1.163
02/15/2016,-123.560309,48.149815,297142.508,131433.798,-18.949,1.161
02/15/2016,-123.560299,48.149812,297143.256,131433.367,-18.991,1.119
02/15/2016,-123.560290,48.149808,297143.874,131432.913,-19.015,1.095
02/15/2016,-123.560280,48.149804,297144.611,131432.421,-19.049,1.061
02/15/2016,-123.560271,48.149800,297145.317,131432.033,-18.936,1.174
02/15/2016,-123.560262,48.149796,297145.942,131431.470,-18.945,1.165
02/15/2016,-123.560253,48.149792,297146.600,131430.998,-18.993,1.117
02/15/2016,-123.560243,48.149786,297147.300,131430.385,-18.997,1.113
02/15/2016,-123.560234,48.149782,297147.940,131429.898,-19.019,1.091
02/15/2016,-123.560226,48.149778,297148.553,131429.391,-19.048,1.062
02/15/2016,-123.560217,48.149774,297149.178,131428.909,-19.094,1.016
02/15/2016,-123.560208,48.149770,297149.823,131428.463,-19.173,0.937
02/15/2016,-123.560198,48.149767,297150.551,131428.124,-19.286,0.824
02/15/2016,-123.560190,48.149763,297151.179,131427.666,-19.427,0.683
02/15/2016,-123.560182,48.149759,297151.739,131427.154,-19.567,0.543
02/15/2016,-123.560173,48.149756,297152.423,131426.789,-19.417,0.693
02/15/2016,-123.560164,48.149752,297153.066,131426.351,-19.361,0.749
02/15/2016,-123.560155,48.149748,297153.678,131425.912,-19.224,0.886
02/15/2016,-123.560146,48.149743,297154.359,131425.332,-19.347,0.763
02/15/2016,-123.560135,48.149740,297155.135,131424.975,-19.488,0.622
02/15/2016,-123.560126,48.149736,297155.814,131424.508,-19.656,0.454
02/15/2016,-123.560115,48.149733,297156.581,131424.149,-19.762,0.348
02/15/2016,-123.560106,48.149729,297157.243,131423.654,-19.877,0.233
02/15/2016,-123.560097,48.149725,297157.924,131423.210,-19.685,0.425
02/15/2016,-123.560086,48.149722,297158.706,131422.849,-19.619,0.491
02/15/2016,-123.560076,48.149718,297159.423,131422.383,-19.570,0.540
02/15/2016,-123.560066,48.149715,297160.155,131421.967,-19.585,0.525
02/15/2016,-123.560056,48.149711,297160.901,131421.531,-19.659,0.451
02/15/2016,-123.560046,48.149708,297161.664,131421.131,-19.623,0.487
02/15/2016,-123.560035,48.149704,297162.444,131420.725,-19.663,0.447
02/15/2016,-123.560024,48.149701,297163.227,131420.360,-19.726,0.384
02/15/2016,-123.560014,48.149697,297163.972,131419.913,-19.756,0.354
02/15/2016,-123.560003,48.149695,297164.794,131419.599,-19.794,0.316
02/15/2016,-123.559993,48.149691,297165.520,131419.172,-19.806,0.304
02/15/2016,-123.559984,48.149688,297166.205,131418.777,-19.641,0.469
02/15/2016,-123.559973,48.149685,297166.996,131418.470,-19.592,0.518
02/15/2016,-123.559963,48.149682,297167.696,131418.089,-19.625,0.485
02/15/2016,-123.559954,48.149679,297168.390,131417.727,-19.724,0.386
02/15/2016,-123.559944,48.149676,297169.077,131417.377,-19.723,0.387
02/15/2016,-123.559934,48.149673,297169.810,131416.962,-19.638,0.472
02/15/2016,-123.559925,48.149669,297170.521,131416.485,-19.560,0.550
02/15/2016,-123.559914,48.149665,297171.265,131416.086,-19.558,0.552
02/15/2016,-123.559905,48.149661,297171.939,131415.532,-19.555,0.555
02/15/2016,-123.559894,48.149658,297172.734,131415.192,-19.487,0.623
02/15/2016,-123.559885,48.149655,297173.437,131414.875,-19.410,0.700
02/15/2016,-123.559873,48.149654,297174.309,131414.758,-19.232,0.878
02/15/2016,-123.559863,48.149655,297175.061,131414.829,-19.060,1.050
02/15/2016,-123.559841,48.149654,297176.655,131414.653,-18.913,1.197
02/15/2016,-123.559830,48.149654,297177.515,131414.613,-19.016,1.094
02/15/2016,-123.559818,48.149654,297178.383,131414.524,-18.933,1.177
02/15/2016,-123.559808,48.149651,297179.135,131414.227,-18.982,1.128
02/15/2016,-123.559800,48.149647,297179.715,131413.734,-19.006,1.104
02/15/2016,-123.559790,48.149643,297180.394,131413.248,-19.054,1.056
02/15/2016,-123.559783,48.149638,297180.964,131412.724,-19.002,1.108
02/15/2016,-123.559776,48.149632,297181.412,131412.053,-18.934,1.176
02/15/2016,-123.559772,48.149625,297181.703,131411.267,-18.916,1.194
02/15/2016,-123.559771,48.149618,297181.753,131410.414,-19.512,0.598
02/15/2016,-123.559772,48.149611,297181.634,131409.654,-19.102,1.008
02/15/2016,-123.559773,48.149604,297181.515,131408.875,-19.043,1.067
02/15/2016,-123.559775,48.149597,297181.351,131408.078,-19.617,0.493
02/15/2016,-123.559782,48.149590,297180.835,131407.338,-19.549,0.561
02/15/2016,-123.559785,48.149583,297180.538,131406.614,-19.644,0.466
02/15/2016,-123.559788,48.149576,297180.283,131405.825,-19.485,0.625
