Survey_Date,Longitude,Latitude,X,Y,Ellip_Ht_m,Ortho_Ht_m
09/05/2010,-123.564007,48.148503,296862.370,131297.680,-19.380,0.730
09/05/2010,-123.564009,48.148493,296862.160,131296.610,-19.320,0.790
09/05/2010,-123.564013,48.148483,296861.840,131295.470,-19.320,0.790
09/05/2010,-123.564016,48.148473,296861.570,131294.430,-19.280,0.830
09/05/2010,-123.564022,48.148465,296861.090,131293.480,-19.180,0.930
09/05/2010,-123.564028,48.148454,296860.640,131292.370,-19.180,0.930
09/05/2010,-123.564031,48.148443,296860.350,131291.120,-19.210,0.900
09/05/2010,-123.564035,48.148432,296859.980,131289.940,-19.170,0.940
09/05/2010,-123.564042,48.148422,296859.470,131288.860,-19.100,1.010
09/05/2010,-123.564048,48.148414,296858.970,131287.980,-18.990,1.120
09/05/2010,-123.564055,48.148406,296858.390,131287.060,-18.980,1.130
09/05/2010,-123.564062,48.148398,296857.820,131286.170,-18.970,1.140
09/05/2010,-123.564068,48.148389,296857.380,131285.220,-18.920,1.190
09/05/2010,-123.564074,48.148380,296856.880,131284.270,-18.880,1.230
09/05/2010,-123.564082,48.148369,296856.290,131283.070,-18.870,1.240
09/05/2010,-123.564090,48.148358,296855.610,131281.840,-18.810,1.300
09/05/2010,-123.564097,48.148349,296855.050,131280.800,-18.780,1.330
09/05/2010,-123.564109,48.148343,296854.140,131280.250,-18.740,1.370
09/05/2010,-123.564122,48.148346,296853.170,131280.630,-18.690,1.420
09/05/2010,-123.564134,48.148353,296852.340,131281.400,-18.680,1.430
09/05/2010,-123.564144,48.148359,296851.570,131282.100,-18.630,1.480
09/05/2010,-123.564160,48.148364,296850.400,131282.640,-18.580,1.530
09/05/2010,-123.564192,48.148370,296848.090,131283.410,-18.520,1.590
09/05/2010,-123.564207,48.148372,296846.970,131283.740,-18.530,1.580
09/05/2010,-123.564222,48.148376,296845.870,131284.140,-18.510,1.600
09/05/2010,-123.564257,48.148383,296843.300,131285.000,-18.540,1.570
09/05/2010,-123.564273,48.148385,296842.080,131285.260,-18.530,1.580
09/05/2010,-123.564290,48.148386,296840.830,131285.480,-18.540,1.570
09/05/2010,-123.564307,48.148386,296839.560,131285.530,-18.530,1.580
09/05/2010,-123.564324,48.148386,296838.290,131285.510,-18.550,1.560
09/05/2010,-123.564344,48.148387,296836.840,131285.680,-18.570,1.540
09/05/2010,-123.564364,48.148388,296835.390,131285.880,-18.580,1.530
09/05/2010,-123.564381,48.148390,296834.120,131286.160,-18.550,1.560
09/05/2010,-123.564398,48.148392,296832.850,131286.460,-18.710,1.400
09/05/2010,-123.564415,48.148393,296831.620,131286.590,-18.620,1.490
09/05/2010,-123.564431,48.148394,296830.420,131286.700,-18.610,1.500
09/05/2010,-123.564447,48.148392,296829.170,131286.600,-18.550,1.560
09/05/2010,-123.564465,48.148393,296827.860,131286.670,-18.540,1.570
09/05/2010,-123.564482,48.148392,296826.610,131286.640,-18.560,1.550
09/05/2010,-123.564499,48.148390,296825.310,131286.500,-18.550,1.560
09/05/2010,-123.564517,48.148389,296824.010,131286.430,-18.570,1.540
09/05/2010,-123.564534,48.148389,296822.720,131286.390,-18.610,1.500
09/05/2010,-123.564551,48.148390,296821.430,131286.580,-18.660,1.450
09/05/2010,-123.564570,48.148392,296820.060,131286.830,-18.670,1.440
09/05/2010,-123.564587,48.148393,296818.800,131286.980,-18.680,1.430
09/05/2010,-123.564605,48.148395,296817.490,131287.320,-18.760,1.350
09/05/2010,-123.564622,48.148394,296816.210,131287.200,-18.790,1.320
09/05/2010,-123.564638,48.148389,296815.010,131286.720,-18.780,1.330
09/05/2010,-123.564653,48.148384,296813.860,131286.170,-18.800,1.310
09/05/2010,-123.564682,48.148369,296811.660,131284.650,-18.810,1.300
09/05/2010,-123.564696,48.148360,296810.530,131283.670,-18.830,1.280
09/05/2010,-123.564709,48.148352,296809.580,131282.800,-18.830,1.280
09/05/2010,-123.564722,48.148345,296808.570,131282.010,-18.840,1.270
09/05/2010,-123.564733,48.148337,296807.690,131281.140,-18.840,1.270
09/05/2010,-123.564745,48.148330,296806.800,131280.390,-18.870,1.240
09/05/2010,-123.564759,48.148322,296805.730,131279.600,-18.910,1.200
09/05/2010,-123.564771,48.148314,296804.840,131278.750,-18.900,1.210
09/05/2010,-123.564784,48.148305,296803.830,131277.730,-18.940,1.170
09/05/2010,-123.564795,48.148296,296802.920,131276.850,-18.940,1.170
09/05/2010,-123.564804,48.148288,296802.210,131275.900,-18.950,1.160
09/05/2010,-123.564813,48.148281,296801.530,131275.140,-18.960,1.150
09/05/2010,-123.564826,48.148274,296800.530,131274.410,-19.070,1.040
09/05/2010,-123.564837,48.148264,296799.710,131273.390,-19.050,1.060
09/05/2010,-123.564845,48.148255,296799.060,131272.330,-19.010,1.100
09/05/2010,-123.564853,48.148245,296798.420,131271.300,-19.010,1.100
09/05/2010,-123.564863,48.148236,296797.660,131270.260,-19.010,1.100
09/05/2010,-123.564875,48.148226,296796.750,131269.250,-19.090,1.020
09/05/2010,-123.564885,48.148217,296795.970,131268.220,-19.130,0.980
09/05/2010,-123.564896,48.148207,296795.110,131267.170,-19.120,0.990
09/05/2010,-123.564906,48.148196,296794.270,131266.010,-19.210,0.900
09/05/2010,-123.564918,48.148187,296793.350,131264.990,-19.190,0.920
09/05/2010,-123.564927,48.148178,296792.640,131264.040,-19.210,0.900
09/05/2010,-123.564941,48.148169,296791.580,131263.040,-19.210,0.900
09/05/2010,-123.564956,48.148163,296790.450,131262.430,-19.280,0.830
09/05/2010,-123.564972,48.148157,296789.260,131261.850,-19.370,0.740
09/05/2010,-123.564987,48.148151,296788.100,131261.140,-19.470,0.640
09/05/2010,-123.565001,48.148146,296787.020,131260.680,-19.570,0.540
09/05/2010,-123.565028,48.148136,296784.970,131259.590,-19.620,0.490
09/05/2010,-123.565040,48.148130,296784.060,131258.980,-19.630,0.480
09/05/2010,-123.565053,48.148125,296783.060,131258.430,-19.740,0.370
09/05/2010,-123.565065,48.148119,296782.150,131257.860,-19.700,0.410
09/05/2010,-123.565077,48.148113,296781.280,131257.220,-19.630,0.480
09/05/2010,-123.565091,48.148108,296780.220,131256.690,-19.690,0.420
09/05/2010,-123.565104,48.148102,296779.220,131256.000,-19.670,0.440
09/05/2010,-123.565113,48.148094,296778.530,131255.220,-19.570,0.540
09/05/2010,-123.565121,48.148087,296777.890,131254.420,-19.600,0.510
09/05/2010,-123.565131,48.148081,296777.090,131253.820,-19.620,0.490
09/05/2010,-123.565143,48.148074,296776.220,131253.030,-19.620,0.490
09/05/2010,-123.565157,48.148072,296775.120,131252.840,-19.700,0.410
09/05/2010,-123.565174,48.148069,296773.890,131252.610,-19.820,0.290
09/05/2010,-123.565186,48.148063,296772.960,131251.960,-19.850,0.260
09/05/2010,-123.565198,48.148058,296772.040,131251.380,-19.830,0.280
09/05/2010,-123.565208,48.148052,296771.240,131250.770,-19.790,0.320
09/05/2010,-123.565219,48.148045,296770.420,131250.000,-19.720,0.390
09/05/2010,-123.565229,48.148038,296769.660,131249.230,-19.720,0.390
09/05/2010,-123.565241,48.148031,296768.720,131248.550,-19.700,0.410
09/05/2010,-123.565252,48.148025,296767.890,131247.930,-19.670,0.440
09/05/2010,-123.565265,48.148022,296766.890,131247.620,-19.680,0.430
09/05/2010,-123.565280,48.148020,296765.780,131247.380,-19.630,0.480
09/05/2010,-123.565291,48.148015,296764.930,131246.830,-19.630,0.480
09/05/2010,-123.565304,48.147981,296763.840,131243.120,-19.330,0.780
09/05/2010,-123.565317,48.147974,296762.870,131242.430,-19.380,0.730
09/05/2010,-123.565324,48.147965,296762.280,131241.410,-19.490,0.620
09/05/2010,-123.565329,48.147955,296761.870,131240.330,-19.500,0.610
09/05/2010,-123.565329,48.147946,296761.880,131239.290,-19.390,0.720
09/05/2010,-123.565327,48.147937,296761.990,131238.290,-19.360,0.750
09/05/2010,-123.565324,48.147927,296762.130,131237.210,-19.340,0.770
09/05/2010,-123.565314,48.147919,296762.860,131236.290,-19.100,1.010
09/05/2010,-123.565308,48.147910,296763.290,131235.260,-18.970,1.140
09/05/2010,-123.565305,48.147901,296763.500,131234.230,-18.960,1.150
09/05/2010,-123.565300,48.147891,296763.830,131233.170,-18.950,1.160
09/05/2010,-123.565294,48.147882,296764.190,131232.140,-18.910,1.200
09/05/2010,-123.565288,48.147873,296764.650,131231.130,-18.910,1.200
09/05/2010,-123.565280,48.147865,296765.220,131230.220,-18.930,1.180
09/05/2010,-123.565271,48.147858,296765.830,131229.390,-18.940,1.170
09/05/2010,-123.565261,48.147850,296766.550,131228.460,-18.940,1.170
09/05/2010,-123.565250,48.147842,296767.340,131227.560,-18.910,1.200
09/05/2010,-123.565240,48.147835,296768.010,131226.790,-18.940,1.170
09/05/2010,-123.565229,48.147830,296768.850,131226.140,-18.890,1.220
09/05/2010,-123.565217,48.147825,296769.740,131225.580,-18.860,1.250
09/05/2010,-123.565204,48.147821,296770.640,131225.110,-18.850,1.260
09/05/2010,-123.565190,48.147818,296771.670,131224.750,-18.800,1.310
09/05/2010,-123.565176,48.147819,296772.710,131224.750,-18.720,1.390
09/05/2010,-123.565191,48.147819,296771.650,131224.850,-18.810,1.300
09/05/2010,-123.565204,48.147821,296770.660,131225.080,-18.890,1.220
09/05/2010,-123.565217,48.147826,296769.740,131225.660,-18.880,1.230
09/05/2010,-123.565229,48.147830,296768.870,131226.210,-18.910,1.200
09/05/2010,-123.565239,48.147836,296768.100,131226.860,-18.910,1.200
09/05/2010,-123.565252,48.147840,296767.170,131227.330,-18.940,1.170
09/05/2010,-123.565262,48.147846,296766.420,131228.010,-18.960,1.150
09/05/2010,-123.565272,48.147853,296765.760,131228.780,-18.960,1.150
09/05/2010,-123.565261,48.147858,296766.600,131229.340,-18.880,1.230
09/05/2010,-123.565247,48.147861,296767.640,131229.670,-18.790,1.320
09/05/2010,-123.565233,48.147865,296768.660,131230.060,-18.700,1.410
09/05/2010,-123.565222,48.147873,296769.500,131230.940,-18.590,1.520
09/05/2010,-123.565216,48.147881,296769.970,131231.850,-18.510,1.600
09/05/2010,-123.565211,48.147891,296770.410,131232.870,-18.420,1.690
09/05/2010,-123.565204,48.147900,296770.980,131233.920,-18.310,1.800
09/05/2010,-123.565197,48.147909,296771.540,131234.860,-18.250,1.860
09/05/2010,-123.565188,48.147918,296772.230,131235.800,-18.190,1.920
09/05/2010,-123.565177,48.147926,296773.050,131236.660,-18.160,1.950
09/05/2010,-123.565164,48.147932,296774.080,131237.320,-18.110,2.000
09/05/2010,-123.565151,48.147937,296775.070,131237.860,-18.040,2.070
09/05/2010,-123.565138,48.147943,296776.050,131238.510,-17.950,2.160
09/05/2010,-123.565126,48.147948,296776.990,131238.970,-17.890,2.220
09/05/2010,-123.565112,48.147953,296777.990,131239.570,-17.790,2.320
09/05/2010,-123.565101,48.147958,296778.850,131240.090,-17.830,2.280
09/05/2010,-123.565089,48.147965,296779.810,131240.810,-17.770,2.340
09/05/2010,-123.565078,48.147972,296780.630,131241.540,-17.750,2.360
09/05/2010,-123.565063,48.147974,296781.720,131241.760,-17.750,2.360
09/05/2010,-123.565049,48.147971,296782.770,131241.330,-17.550,2.560
09/05/2010,-123.565035,48.147967,296783.830,131240.820,-17.300,2.810
09/05/2010,-123.565020,48.147969,296784.940,131241.050,-17.250,2.860
09/05/2010,-123.565007,48.147974,296785.890,131241.540,-17.200,2.910
09/05/2010,-123.564993,48.147980,296786.950,131242.170,-17.170,2.940
09/05/2010,-123.564982,48.147985,296787.790,131242.760,-17.240,2.870
09/05/2010,-123.564968,48.147991,296788.860,131243.410,-17.170,2.940
09/05/2010,-123.564955,48.147998,296789.840,131244.110,-17.140,2.970
09/05/2010,-123.564944,48.148006,296790.750,131244.940,-17.150,2.960
09/05/2010,-123.564933,48.148015,296791.560,131245.930,-17.190,2.920
09/05/2010,-123.564924,48.148024,296792.280,131246.940,-17.190,2.920
09/05/2010,-123.564916,48.148033,296792.890,131247.940,-17.140,2.970
09/05/2010,-123.564906,48.148042,296793.660,131248.830,-17.180,2.930
09/05/2010,-123.564896,48.148050,296794.440,131249.700,-17.190,2.920
09/05/2010,-123.564886,48.148057,296795.210,131250.450,-17.110,3.000
09/05/2010,-123.564875,48.148064,296796.090,131251.250,-17.120,2.990
09/05/2010,-123.564862,48.148072,296797.070,131252.030,-17.150,2.960
09/05/2010,-123.564850,48.148079,296798.020,131252.830,-17.190,2.920
09/05/2010,-123.564838,48.148087,296798.930,131253.700,-17.240,2.870
09/05/2010,-123.564826,48.148094,296799.860,131254.480,-17.260,2.850
09/05/2010,-123.564812,48.148101,296800.890,131255.170,-17.280,2.830
09/05/2010,-123.564800,48.148109,296801.810,131256.050,-17.310,2.800
09/05/2010,-123.564791,48.148120,296802.560,131257.200,-17.340,2.770
09/05/2010,-123.564782,48.148130,296803.280,131258.270,-17.380,2.730
09/05/2010,-123.564771,48.148138,296804.130,131259.120,-17.440,2.670
09/05/2010,-123.564758,48.148144,296805.070,131259.860,-17.470,2.640
09/05/2010,-123.564750,48.148153,296805.740,131260.780,-17.490,2.620
09/05/2010,-123.564743,48.148164,296806.330,131261.970,-17.510,2.600
09/05/2010,-123.564736,48.148174,296806.820,131263.080,-17.460,2.650
09/05/2010,-123.564729,48.148183,296807.410,131264.080,-17.430,2.680
09/05/2010,-123.564722,48.148194,296807.940,131265.230,-17.490,2.620
09/05/2010,-123.564714,48.148203,296808.600,131266.210,-17.460,2.650
09/05/2010,-123.564703,48.148210,296809.430,131266.960,-17.400,2.710
09/05/2010,-123.564694,48.148218,296810.160,131267.840,-17.380,2.730
09/05/2010,-123.564683,48.148227,296811.010,131268.830,-17.510,2.600
09/05/2010,-123.564674,48.148237,296811.690,131269.970,-17.490,2.620
09/05/2010,-123.564668,48.148247,296812.200,131270.980,-17.510,2.600
09/05/2010,-123.564660,48.148257,296812.860,131272.050,-17.530,2.580
09/05/2010,-123.564650,48.148266,296813.600,131273.060,-17.500,2.610
09/05/2010,-123.564638,48.148274,296814.550,131273.900,-17.450,2.660
09/05/2010,-123.564609,48.148291,296816.770,131275.790,-17.470,2.640
09/05/2010,-123.564598,48.148299,296817.610,131276.580,-17.430,2.680
09/05/2010,-123.564572,48.148309,296819.560,131277.700,-17.400,2.710
09/05/2010,-123.564557,48.148313,296820.710,131278.090,-17.470,2.640
09/05/2010,-123.564541,48.148317,296821.910,131278.420,-17.480,2.630
09/05/2010,-123.564525,48.148320,296823.090,131278.780,-17.480,2.630
09/05/2010,-123.564511,48.148322,296824.190,131278.940,-17.450,2.660
09/05/2010,-123.564497,48.148323,296825.240,131278.990,-17.500,2.610
09/05/2010,-123.564480,48.148324,296826.460,131279.030,-17.510,2.600
09/05/2010,-123.564465,48.148324,296827.590,131279.000,-17.500,2.610
09/05/2010,-123.564450,48.148325,296828.700,131279.060,-17.490,2.620
09/05/2010,-123.564434,48.148325,296829.890,131279.090,-17.560,2.550
09/05/2010,-123.564419,48.148325,296831.050,131279.020,-17.580,2.530
09/05/2010,-123.564403,48.148325,296832.190,131279.020,-17.540,2.570
09/05/2010,-123.564389,48.148325,296833.270,131278.950,-17.500,2.610
09/05/2010,-123.564372,48.148326,296834.500,131278.980,-17.520,2.590
09/05/2010,-123.564359,48.148325,296835.520,131278.920,-17.570,2.540
09/05/2010,-123.564341,48.148325,296836.820,131278.800,-17.560,2.550
09/05/2010,-123.564325,48.148323,296837.980,131278.520,-17.570,2.540
09/05/2010,-123.564311,48.148322,296839.070,131278.350,-17.600,2.510
09/05/2010,-123.564297,48.148320,296840.090,131278.110,-17.650,2.460
09/05/2010,-123.564284,48.148317,296841.060,131277.830,-17.650,2.460
09/05/2010,-123.564269,48.148315,296842.130,131277.510,-17.690,2.420
09/05/2010,-123.564254,48.148311,296843.200,131277.000,-17.710,2.400
09/05/2010,-123.564242,48.148305,296844.120,131276.320,-17.780,2.330
09/05/2010,-123.564230,48.148298,296845.000,131275.580,-17.720,2.390
09/05/2010,-123.564218,48.148292,296845.810,131274.830,-17.660,2.450
09/05/2010,-123.564210,48.148285,296846.420,131273.980,-17.640,2.470
09/05/2010,-123.564198,48.148278,296847.240,131273.170,-17.640,2.470
09/05/2010,-123.564186,48.148273,296848.160,131272.660,-17.640,2.470
09/05/2010,-123.564173,48.148267,296849.110,131271.910,-17.640,2.470
09/05/2010,-123.564162,48.148261,296849.860,131271.230,-17.580,2.530
09/05/2010,-123.564150,48.148253,296850.750,131270.340,-17.570,2.540
09/05/2010,-123.564137,48.148246,296851.650,131269.500,-17.580,2.530
09/05/2010,-123.564125,48.148239,296852.580,131268.730,-17.570,2.540
09/05/2010,-123.564110,48.148233,296853.600,131268.000,-17.600,2.510
09/05/2010,-123.564094,48.148227,296854.790,131267.290,-17.610,2.500
09/05/2010,-123.564078,48.148221,296855.980,131266.520,-17.630,2.480
09/05/2010,-123.564013,48.148198,296860.710,131263.790,-17.670,2.440
09/05/2010,-123.563998,48.148192,296861.800,131263.140,-17.650,2.460
09/05/2010,-123.563984,48.148187,296862.810,131262.590,-17.630,2.480
09/05/2010,-123.563971,48.148182,296863.790,131261.920,-17.730,2.380
09/05/2010,-123.563956,48.148176,296864.830,131261.240,-17.730,2.380
09/05/2010,-123.563941,48.148173,296865.960,131260.830,-17.720,2.390
09/05/2010,-123.563928,48.148169,296866.950,131260.340,-17.730,2.380
09/05/2010,-123.563914,48.148162,296867.900,131259.620,-17.740,2.370
09/05/2010,-123.563903,48.148157,296868.730,131259.050,-17.750,2.360
09/05/2010,-123.563888,48.148150,296869.840,131258.220,-17.770,2.340
09/05/2010,-123.563873,48.148145,296870.910,131257.590,-17.730,2.380
09/05/2010,-123.563858,48.148140,296872.010,131256.960,-17.740,2.370
09/05/2010,-123.563842,48.148136,296873.150,131256.470,-17.690,2.420
09/05/2010,-123.563826,48.148135,296874.350,131256.350,-17.750,2.360
09/05/2010,-123.563810,48.148140,296875.610,131256.880,-17.940,2.170
09/05/2010,-123.563794,48.148149,296876.810,131257.790,-17.990,2.120
09/05/2010,-123.563779,48.148157,296877.940,131258.650,-17.960,2.150
09/05/2010,-123.563767,48.148164,296878.840,131259.470,-17.930,2.180
09/05/2010,-123.563754,48.148171,296879.850,131260.180,-17.970,2.140
09/05/2010,-123.563740,48.148174,296880.900,131260.480,-18.030,2.080
09/05/2010,-123.563724,48.148174,296882.080,131260.360,-18.100,2.010
09/05/2010,-123.563708,48.148173,296883.270,131260.260,-18.090,2.020
09/05/2010,-123.563693,48.148174,296884.390,131260.330,-18.110,2.000
09/05/2010,-123.563680,48.148177,296885.400,131260.600,-18.170,1.940
09/05/2010,-123.563667,48.148182,296886.400,131261.100,-18.250,1.860
